country_code,shop_id,new_potential
MX,5764607834038468808,T3
MX,5764607545403247391,T2
MX,5764607687653068407,T3
MX,5764607886672789599,T3
MX,5764607703373319814,T3
MX,5764607761917415025,T3
MX,5764607738139902291,T2
MX,5764607598847068992,T3
MX,5764607751867862132,T2
MX,5764607915219222575,T3
MX,5764607652357999546,T2
MX,5764607569998647224,T1
MX,5764607768552803690,T1
MX,5764607754195700769,T1
MX,5764607569440804121,T1
MX,5764607788849040981,T1
MX,5764607713716472360,T1
MX,5764607543842967034,T1
MX,5764607794519740180,T1
MX,5764607558401396484,T3
MX,5764607626655304554,T1
MX,5764607862761062510,T3
MX,5764607621307564748,T3
MX,5764607795874499169,T2
MX,5764607827117867851,T3
MX,5764607685115514303,T3
MX,5764607822193755034,T1
MX,5764607597362286502,T3
MX,5764607764035534927,T1
MX,5764607595776838625,T3
MX,5764607903806522200,T1
MX,5764607606535229223,T1
MX,5764607920667623687,T1
MX,5764607869077684382,T3
MX,5764607538096770998,T2
MX,5764607778174537104,T3
MX,5764607757119131179,T1
MX,5764607545214504442,T3
MX,5764607682515045966,T1
MX,5764607750693457523,T2
MX,5764607650059521241,T2
MX,5764607849217654878,T3
MX,5764607915038867608,T1
MX,5764607575325412890,T3
MX,5764607682330496981,T3
MX,5764607976644805037,T3
MX,5764608065358529074,T1
MX,5764608062586094170,T3
MX,5764607784184974854,T3
MX,5764607904959955706,T1
MX,5764607748353035894,T1
MX,5764607656829128169,T3
MX,5764607546359549187,T1
MX,5764607572301316177,T3
MX,5764607612784741981,T1
MX,5764607554379059195,T3
MX,5764607575518347701,T1
MX,5764607640727194482,T3
MX,5764607606828830706,T3
MX,5764607579750404088,T1
MX,5764607557923244577,T2
MX,5764607583915347318,T3
MX,5764607709241150478,T1
MX,5764607575581265679,T3
MX,5764607596254989834,T3
MX,5764607744905317284,T2
MX,5764607853168689273,T3
MX,5764607541649346324,T3
MX,5764607536075114547,T3
MX,5764607734289533960,T2
MX,5764607782742134143,T2
MX,5764607975575257224,T3
MX,5764607592966655762,T3
MX,5764607946206740656,T3
MX,5764607685589470532,T3
MX,5764607599530741316,T3
MX,5764607757052022204,T3
MX,5764608048119939468,T2
MX,5764607640387453267,T1
MX,5764607587111406568,T1
MX,5764607548578336690,T2
MX,5764607725515049501,T1
MX,5764608042470211922,T3
MX,5764607838027251897,T3
MX,5764607701527826034,T3
MX,5764607647454858528,T1
MX,5764607689716662416,T3
MX,5764607523194408153,T2
MX,5764607703729833936,T2
MX,5764607536851062576,T1
MX,5764607527086722343,T3
MX,5764608068072243468,T3
MX,5764607794448435369,T1
MX,5764607603456609636,T3
MX,5764607670968126997,T3
MX,5764607590705923929,T2
MX,5764607757496618953,T1
MX,5764607739238813031,T3
MX,5764607854850605390,T1
MX,5764607993933725843,T3
MX,5764607563287759974,T1
MX,5764607663892336536,T2
MX,5764607660729830573,T3
MX,5764607572800440783,T2
MX,5764607752769638302,T1
MX,5764607589124673466,T2
MX,5764607660851465817,T2
MX,5764607825981210626,T1
MX,5764607576055221612,T3
MX,5764607694745636424,T1
MX,5764607658502655325,T2
MX,5764608071608041641,T3
MX,5764607616379259510,T1
MX,5764607749359669160,T1
MX,5764607584234114589,T3
MX,5764608043028054647,T1
MX,5764607782238818174,T3
MX,5764607693785140810,T1
MX,5764607553666026996,T3
MX,5764607699795578270,T3
MX,5764607614454074954,T3
MX,5764607655436619726,T3
MX,5764607645953297128,T1
MX,5764607996655829093,T3
MX,5764607633705930171,T1
MX,5764607704891658224,T2
MX,5764607545847844314,T1
MX,5764607524482059606,T3
MX,5764607618216365042,T3
MX,5764607981749272608,T1
MX,5764607871011258471,T2
MX,5764607688508706715,T1
MX,5764607610607897104,T3
MX,5764607782477893128,T1
MX,5764607589825120825,T3
MX,5764607571043028828,T1
MX,5764607907971465820,T1
MX,5764607986044239927,T1
MX,5764607934018093476,T3
MX,5764607971737469187,T3
MX,5764607609227972599,T3
MX,5764607709182430600,T3
MX,5764607710423944697,T3
MX,5764607699594251208,T3
MX,5764607592245233716,T3
MX,5764607638802010014,T2
MX,5764607745307970445,T3
MX,5764607591309904090,T3
MX,5764607726848838894,T1
MX,5764607758343866100,T3
MX,5764607565552683486,T3
MX,5764607705072012820,T3
MX,5764607567133936394,T3
MX,5764607760264858929,T3
MX,5764607760403271017,T3
MX,5764608023881056415,T1
MX,5764607792791686576,T1
MX,5764607758687801266,T1
MX,5764607529016102901,T3
MX,5764607694737246420,T3
MX,5764607623773818309,T3
MX,5764607629096390075,T3
MX,5764607549652077774,T3
MX,5764607675850296724,T3
MX,5764607719076793636,T2
MX,5764607849620308093,T3
MX,5764607731336742635,T3
MX,5764607778438778867,T2
MX,5764607689188183384,T1
MX,5764607721006173482,T1
MX,5764607777696386292,T3
MX,5764607696813428491,T3
MX,5764607936283017431,T1
MX,5764607561928805685,T1
MX,5764607574213922290,T1
MX,5764607771123911600,T2
MX,5764607781777444419,T1
MX,5764607610624674607,T3
MX,5764607774525489228,T3
MX,5764607688445790835,T1
MX,5764607791252377082,T1
MX,5764607584825511037,T3
MX,5764607575317024294,T2
MX,5764607774798122991,T3
MX,5764607562125938207,T1
MX,5764607547416513872,T3
MX,5764607644007140744,T1
MX,5764608060539273225,T1
MX,5764607903747801943,T1
MX,5764607630816053755,T3
MX,5764607739943455757,T3
MX,5764607960890998927,T1
MX,5764607628538548129,T3
MX,5764608003375104167,T3
MX,5764607710507831056,T2
MX,5764607586926857335,T2
MX,5764607800328847445,T3
MX,5764607658901113016,T3
MX,5764607958600908890,T1
MX,5764607552416123411,T1
MX,5764607547206799296,T3
MX,5764607790522568655,T3
MX,5764607948220006530,T3
MX,5764607759551826840,T2
MX,5764607546552484582,T2
MX,5764607678421405688,T3
MX,5764607662269140888,T3
MX,5764607725875759887,T2
MX,5764607736659315256,T3
MX,5764607623673155078,T3
MX,5764607573916126333,T3
MX,5764607928490000556,T1
MX,5764607649963052419,T1
MX,5764607783337723949,T3
MX,5764607760109670173,T2
MX,5764607610431736444,T1
MX,5764607598230506416,T3
MX,5764607535580188054,T3
MX,5764607751737838893,T3
MX,5764607590752063000,T1
MX,5764607589758012971,T3
MX,5764607735866592720,T3
MX,5764608053576728659,T1
MX,5764607756506762786,T2
MX,5764607911985414250,T3
MX,5764607758784268758,T1
MX,5764608056139449099,T3
MX,5764607571005279500,T1
MX,5764607715633270047,T1
MX,5764607615133552157,T3
MX,5764607586561953775,T1
MX,5764607538478452493,T3
MX,5764607567846968870,T1
MX,5764607943769849956,T3
MX,5764607597290982891,T3
MX,5764607786793831944,T1
MX,5764607596942854969,T2
MX,5764607560699874447,T2
MX,5764608026317947011,T3
MX,5764607550650319183,T1
MX,5764607727381514998,T3
MX,5764607633160669244,T2
MX,5764607794687511996,T1
MX,5764607612335951399,T1
MX,5764607991685578787,T3
MX,5764607751016418692,T3
MX,5764607797384449433,T3
MX,5764607584011815765,T1
MX,5764608023574872206,T2
MX,5764607934986977543,T3
MX,5764607601980213520,T1
MX,5764607933913235651,T3
MX,5764607722176383898,T3
MX,5764607736000810186,T3
MX,5764607979232690312,T3
MX,5764608050674270822,T2
MX,5764607573601553750,T3
MX,5764607653352050601,T1
MX,5764607552114132730,T3
MX,5764607703251684719,T3
MX,5764607706665848780,T2
MX,5764607586524204351,T3
MX,5764607751427460555,T3
MX,5764607603905400193,T1
MX,5764607653658234654,T1
MX,5764607565699485439,T3
MX,5764607878888161613,T3
MX,5764607613749430906,T1
MX,5764607702442184068,T2
MX,5764607700080790254,T3
MX,5764607548054048161,T3
MX,5764608043283906971,T1
MX,5764607792879766483,T1
MX,5764607838249550246,T3
MX,5764607715176091630,T1
MX,5764607759392444348,T2
MX,5764607622456806760,T2
MX,5764608031334334536,T2
MX,5764607707546648758,T1
MX,5764607878544228971,T1
MX,5764607713682918326,T3
MX,5764607765222526906,T1
MX,5764607633617848832,T1
MX,5764608070429442985,T1
MX,5764608067199828089,T3
MX,5764607795551538416,T1
MX,5764607585307856888,T2
MX,5764607661702908107,T1
MX,5764607591414762117,T1
MX,5764607598356336116,T2
MX,5764607615687198800,T1
MX,5764607771283295614,T2
MX,5764607844415177340,T3
MX,5764607895975755944,T1
MX,5764607664676670823,T1
MX,5764607581075804054,T3
MX,5764607699485200180,T3
MX,5764607796684000712,T2
MX,5764607584783568842,T3
MX,5764607685388143185,T3
MX,5764607686977784598,T1
MX,5764607594208167681,T1
MX,5764607674512313868,T1
MX,5764607530681241502,T3
MX,5764607579607797620,T1
MX,5764607756821335426,T1
MX,5764607713464815525,T3
MX,5764608069666078887,T3
MX,5764608031653101818,T3
MX,5764607570069949940,T3
MX,5764607586117357130,T1
MX,5764607747770027369,T1
MX,5764607609739676960,T1
MX,5764607693776748880,T3
MX,5764607523680947640,T2
MX,5764607792384839116,T1
MX,5764608055069901728,T1
MX,5764607663871363158,T1
MX,5764607692346493890,T1
MX,5764607743911264332,T3
MX,5764607670389313519,T2
MX,5764607606371651045,T2
MX,5764607632745433841,T1
MX,5764607570669735709,T1
MX,5764607767315484138,T3
MX,5764607555264057312,T3
MX,5764607574578826252,T1
MX,5764607745005981152,T2
MX,5764607992625102986,T3
MX,5764607703599812539,T3
MX,5764607579796540741,T3
MX,5764607797527052824,T1
MX,5764608009406513156,T3
MX,5764607753931460056,T1
MX,5764607664991243683,T3
MX,5764607957141291102,T1
MX,5764607739234619308,T3
MX,5764608032810729619,T3
MX,5764607632107900344,T2
MX,5764607791101378974,T2
MX,5764607756410293600,T3
MX,5764607589829316367,T1
MX,5764607905203224593,T1
MX,5764607872034669141,T2
MX,5764607576692752808,T3
MX,5764607754850012584,T3
MX,5764607912576811011,T3
MX,5764607639364046750,T3
MX,5764607678232661067,T1
MX,5764607831895179868,T3
MX,5764607723732471744,T3
MX,5764607608733043184,T2
MX,5764607719320063933,T1
MX,5764607580295662976,T2
MX,5764607576080386167,T2
MX,5764607706972032293,T2
MX,5764607975822721885,T3
MX,5764607573983235556,T3
MX,5764607674927550387,T1
MX,5764607787037102031,T3
MX,5764607971469033479,T1
MX,5764607587052686717,T2
MX,5764607595994943403,T2
MX,5764607742216768962,T3
MX,5764607693361516470,T1
MX,5764607651573661924,T3
MX,5764607618728070998,T3
MX,5764607787670439741,T3
MX,5764607843072999588,T1
MX,5764608032324190759,T3
MX,5764607862270328845,T3
MX,5764607884126847016,T3
MX,5764607904330809950,T3
MX,5764607677339274090,T1
MX,5764607979379491686,T3
MX,5764607784310803994,T1
MX,5764607637011041878,T2
MX,5764607922588614770,T3
MX,5764607783950094087,T3
MX,5764607681353220327,T3
MX,5764607610582732098,T1
MX,5764608062594482274,T3
MX,5764607677993586251,T3
MX,5764607617054543253,T1
MX,5764607649266798053,T1
MX,5764607643126337533,T3
MX,5764607526591792880,T3
MX,5764607630421790669,T1
MX,5764607861867676158,T3
MX,5764607619961193266,T3
MX,5764607775850893221,T3
MX,5764607655428231110,T2
MX,5764607776429706004,T3
MX,5764607987428360240,T3
MX,5764607696251391355,T2
MX,5764607945518875549,T3
MX,5764608024547950769,T1
MX,5764608018982109192,T2
MX,5764607895451468526,T3
MX,5764607648818007262,T2
MX,5764607624419741307,T3
MX,5764607825528226635,T3
MX,5764607762601086552,T3
MX,5764607742132882966,T3
MX,5764607623337610857,T3
MX,5764607923217760595,T3
MX,5764607571982553045,T2
MX,5764607528198209769,T3
MX,5764607773577580489,T2
MX,5764608020257178407,T3
MX,5764607767072213960,T2
MX,5764607925256192168,T2
MX,5764607779432827754,T2
MX,5764607582451535385,T3
MX,5764607570824921217,T3
MX,5764607581100966199,T3
MX,5764607854997405706,T1
MX,5764607567968603014,T1
MX,5764607652584492381,T3
MX,5764607539560582628,T3
MX,5764608049193681015,T1
MX,5764607525941676618,T3
MX,5764607638919450552,T1
MX,5764607948484248115,T1
MX,5764607773636300632,T1
MX,5764608008869642268,T3
MX,5764607778807877080,T2
MX,5764607591137939434,T1
MX,5764607591045664269,T3
MX,5764607618610629569,T2
MX,5764607797514473043,T3
MX,5764607919145091852,T3
MX,5764607575115698010,T3
MX,5764607655147208938,T2
MX,5764607943564329096,T3
MX,5764607930067058827,T1
MX,5764607962631635025,T3
MX,5764607536469380665,T3
MX,5764607531574627670,T3
MX,5764607643679983843,T3
MX,5764607761254714329,T1
MX,5764607791088798349,T2
MX,5764607529825603056,T3
MX,5764607647748460498,T1
MX,5764608024753472284,T3
MX,5764607692107416038,T1
MX,5764607612960903101,T1
MX,5764608002024538143,T3
MX,5764607785090944360,T3
MX,5764607922810912921,T1
MX,5764607574201337937,T2
MX,5764607815763886614,T2
MX,5764607789759205129,T3
MX,5764607602240261533,T1
MX,5764607734411169262,T1
MX,5764607533843746298,T3
MX,5764607635614339065,T3
MX,5764607828409712788,T2
MX,5764607752081772103,T2
MX,5764607591679003557,T1
MX,5764608068596531971,T2
MX,5764607697488707816,T1
MX,5764607571131109293,T3
MX,5764607764337527372,T1
MX,5764607898987266817,T2
MX,5764607559223479783,T2
MX,5764607745769341161,T1
MX,5764607788698046252,T1
MX,5764607697983639052,T3
MX,5764607786676391911,T2
MX,5764607616756747569,T1
MX,5764607739024902682,T2
MX,5764607605167885505,T3
MX,5764607981568917651,T2
MX,5764607772738719254,T3
MX,5764607700487638146,T3
MX,5764607759400829164,T1
MX,5764607544459529708,T3
MX,5764608070517522491,T1
MX,5764607955077694243,T1
MX,5764607814664978482,T1
MX,5764607656355170731,T1
MX,5764607556283273148,T3
MX,5764607741226912349,T3
MX,5764607675833519944,T3
MX,5764607545210309886,T2
MX,5764607570015424039,T2
MX,5764607840166346907,T2
MX,5764607595852336064,T2
MX,5764607715293532123,T3
MX,5764607751729450147,T1
MX,5764607546955141040,T2
MX,5764607557449288969,T3
MX,5764607854703805183,T1
MX,5764607672574545684,T1
MX,5764607754095038001,T3
MX,5764607830972432465,T3
MX,5764607725175308516,T2
MX,5764607694833716408,T3
MX,5764607911142359455,T2
MX,5764607596263378323,T1
MX,5764607763448333172,T2
MX,5764607759786708739,T2
MX,5764608063227822630,T1
MX,5764607756053777880,T3
MX,5764607813943558213,T1
MX,5764607709283093111,T1
MX,5764608009079357617,T1
MX,5764607736206330914,T3
MX,5764607877545984105,T3
MX,5764607543511617527,T1
MX,5764607608678517336,T3
MX,5764607808637763647,T1
MX,5764607524536586226,T1
MX,5764607631126433375,T3
MX,5764607911301742676,T1
MX,5764607753944043491,T1
MX,5764607564755766596,T3
MX,5764607554458750228,T1
MX,5764607581218409897,T1
MX,5764607851109286150,T1
MX,5764607583911153011,T1
MX,5764607584250891762,T1
MX,5764607983011758266,T1
MX,5764607610435931935,T2
MX,5764607932269068500,T1
MX,5764607762722719838,T1
MX,5764607773304948262,T3
MX,5764607953043456117,T1
MX,5764607783409028466,T1
MX,5764607950552039583,T1
MX,5764607587996401995,T3
MX,5764607595177053151,T3
MX,5764607893836661189,T1
MX,5764607935750341406,T1
MX,5764607580253719690,T1
MX,5764608030399005031,T1
MX,5764607749175118329,T3
MX,5764607869354508642,T3
MX,5764608002410414234,T3
MX,5764607883841634722,T1
MX,5764607933254729870,T1
MX,5764608047977333230,T3
MX,5764607729264758049,T2
MX,5764607623673155080,T1
MX,5764607889407476552,T1
MX,5764607748311093189,T1
MX,5764607714442088358,T1
MX,5764608011197481036,T3
MX,5764607630904135436,T1
MX,5764607694846298646,T1
MX,5764607835242234627,T1
MX,5764607543423536589,T1
MX,5764607563317119490,T1
MX,5764607792279981979,T1
MX,5764607597186125658,T1
MX,5764607524645637530,T1
MX,5764607544371449208,T1
MX,5764607854481506908,T1
MX,5764607834210435665,T1
MX,5764608056097505822,T1
MX,5764607600034057466,T2
MX,5764607725414387275,T3
MX,5764607750601182106,T1
MX,5764608048749084806,T3
MX,5764607625917108143,T3
MX,5764607553972210758,T1
MX,5764607657697348482,T1
MX,5764607531247471620,T3
MX,5764607571454070169,T3
MX,5764607622129651325,T3
MX,5764608018034196533,T1
MX,5764607663242218681,T3
MX,5764607601929883409,T1
MX,5764607761745448874,T1
MX,5764607575820340403,T1
MX,5764608029312679989,T3
MX,5764607928976540210,T2
MX,5764607730481106481,T1
MX,5764607994067943560,T1
MX,5764607657089175475,T3
MX,5764607677314108825,T1
MX,5764608011231036305,T1
MX,5764607596011720076,T1
MX,5764607695903264013,T1
MX,5764607706540019097,T1
MX,5764608060245672084,T3
MX,5764607756586453941,T1
MX,5764607603620187683,T2
MX,5764608022534684787,T1
MX,5764607805777248398,T3
MX,5764607554534247860,T1
MX,5764608008437629036,T3
MX,5764607568186707909,T1
MX,5764608041308389524,T3
MX,5764607941798527318,T1
MX,5764607523144076681,T3
MX,5764607587203682294,T3
MX,5764607562742501357,T2
MX,5764607587719581522,T3
MX,5764607641700274131,T3
MX,5764607909884067969,T1
MX,5764607721979252266,T2
MX,5764607903424839782,T3
MX,5764607600021474942,T3
MX,5764607923628802184,T2
MX,5764607643990363396,T1
MX,5764607949818036291,T3
MX,5764607750139806448,T2
MX,5764607764845039084,T1
MX,5764607524893101607,T3
MX,5764607682640875008,T3
MX,5764607942884851863,T1
MX,5764607578177539605,T2
MX,5764607528240156267,T1
MX,5764607546925779873,T3
MX,5764607702899363776,T1
MX,5764607614584097479,T3
MX,5764607779642542798,T3
MX,5764607615347462073,T1
MX,5764607588180954621,T3
MX,5764607618023427413,T1
MX,5764607560318193644,T3
MX,5764608056806343225,T1
MX,5764608022849258265,T1
MX,5764607837842702728,T2
MX,5764607901914890394,T1
MX,5764607582153736454,T1
MX,5764607607281814734,T3
MX,5764607585710509322,T3
MX,5764607569294003685,T1
MX,5764607644707589653,T3
MX,5764607901747118088,T2
MX,5764607526746984343,T1
MX,5764607754573188738,T2
MX,5764607695253147123,T2
MX,5764607535571799848,T2
MX,5764607636465782309,T3
MX,5764607562918660831,T2
MX,5764607560225918452,T1
MX,5764607731181555480,T2
MX,5764607734474083904,T1
MX,5764607747623227309,T1
MX,5764607589917395602,T2
MX,5764607576021666062,T1
MX,5764607647723294079,T2
MX,5764607673279188435,T1
MX,5764607784478572805,T3
MX,5764607715125759530,T1
MX,5764607775368547961,T1
MX,5764607682234027383,T1
MX,5764607665406480314,T3
MX,5764607652873899590,T1
MX,5764607700403752184,T2
MX,5764607770880642042,T3
MX,5764607962526777521,T1
MX,5764607770175999991,T3
MX,5764607847732871280,T3
MX,5764607709744467899,T3
MX,5764607550755180533,T1
MX,5764607577045077486,T3
MX,5764607773724380735,T2
MX,5764607754539634179,T1
MX,5764607542672755849,T3
MX,5764607818095919198,T3
MX,5764607525497081180,T3
MX,5764607659316350889,T3
MX,5764607725208866166,T1
MX,5764607610612092361,T1
MX,5764607718531534765,T3
MX,5764607619042642650,T3
MX,5764607596020109307,T2
MX,5764607909204590731,T2
MX,5764607714106544102,T3
MX,5764607984060334828,T3
MX,5764607565816925973,T2
MX,5764607681835568841,T3
MX,5764607714127515170,T3
MX,5764607752945798524,T1
MX,5764607644091027382,T3
MX,5764607965555064857,T3
MX,5764607587946073425,T3
MX,5764607728623029744,T3
MX,5764607829395374626,T3
MX,5764607530739961777,T1
MX,5764607550830676670,T3
MX,5764607594585656135,T2
MX,5764607719450086986,T3
MX,5764607591679004669,T3
MX,5764607845778326110,T1
MX,5764607761632201843,T2
MX,5764607768666049499,T3
MX,5764607612524695131,T3
MX,5764607764215893780,T1
MX,5764607576969580454,T1
MX,5764607706758122897,T3
MX,5764607881023062194,T1
MX,5764607781441900453,T3
MX,5764607988057506384,T3
MX,5764607705504026238,T3
MX,5764607723891854946,T3
MX,5764607794985307514,T1
MX,5764607544698605511,T1
MX,5764607751901416139,T3
MX,5764608016901734506,T1
MX,5764607588524886416,T3
CO,5764607860902985792,T1
CO,5764607527233522658,T2
CO,5764607794914004555,T3
CO,5764607704648387487,T1
CO,5764607643864534566,T3
CO,5764607717130635647,T3
CO,5764607706191891589,T1
CO,5764607906809643041,T3
CO,5764607788270226963,T1
CO,5764607910664208486,T3
CO,5764607582795466705,T1
CO,5764607566253133252,T3
CO,5764607565766594095,T3
CO,5764607606514255781,T1
CO,5764607793219506104,T2
CO,5764607931442790966,T3
CO,5764607535978646730,T3
CO,5764607676227784473,T3
CO,5764607598587023292,T2
CO,5764608044554780738,T3
CO,5764607934492050183,T3
CO,5764607572947242231,T2
CO,5764607642778209771,T3
CO,5764607726169362427,T2
CO,5764607529209040238,T3
CO,5764607566978746945,T3
CO,5764607771920828325,T2
CO,5764607676865317314,T2
CO,5764607757588892989,T1
CO,5764607598708656035,T3
CO,5764607835997208697,T3
CO,5764607719890489296,T3
CO,5764607785816559080,T1
CO,5764607688710032243,T3
CO,5764607695257341545,T3
CO,5764607990179823754,T1
CO,5764607533785024456,T2
CO,5764607808595820713,T3
CO,5764607554270006725,T3
CO,5764607728060992870,T3
CO,5764607688831667443,T3
CO,5764607715943647583,T1
CO,5764607618342194091,T1
CO,5764607557889690950,T1
CO,5764607704358979518,T2
CO,5764607745807093503,T3
CO,5764607707949305359,T2
CO,5764607534321896640,T2
CO,5764607981598278088,T2
CO,5764607540990839217,T3
CO,5764607693923553036,T3
CO,5764607571043026855,T1
CO,5764607583961484688,T3
CO,5764607591192463440,T1
CO,5764607991815602252,T3
CO,5764607712705646533,T3
CO,5764607583701437661,T2
CO,5764607549966649274,T2
CO,5764607732808945620,T3
CO,5764607947578278039,T3
CO,5764607547856915400,T3
CO,5764607755487546872,T3
CO,5764607574071314606,T1
CO,5764607534003128264,T3
CO,5764607698356932098,T2
CO,5764607908382507137,T3
CO,5764607821900152984,T1
CO,5764607615129357059,T1
CO,5764608003605790870,T1
CO,5764607628249141174,T3
CO,5764607961125879925,T3
CO,5764608071549321435,T1
CO,5764607557390569308,T3
CO,5764607642983729061,T3
CO,5764607701133561020,T3
CO,5764607711707402154,T2
CO,5764607553955432837,T3
CO,5764607754996812028,T1
CO,5764607777801244011,T2
CO,5764607645114435491,T3
CO,5764607630442760119,T3
CO,5764607548217625934,T3
CO,5764607708221935082,T3
CO,5764607741180774585,T3
CO,5764607690417113017,T3
CO,5764607597186124227,T3
CO,5764607703008415731,T3
CO,5764607989181579409,T1
CO,5764607792271593014,T2
CO,5764607626068102772,T1
CO,5764607773623717668,T3
CO,5764607656980122534,T2
CO,5764607717206134075,T3
CO,5764607719991151514,T1
CO,5764607967807406136,T2
CO,5764607566769032415,T2
CO,5764607775305632083,T3
CO,5764608047104917843,T1
CO,5764608048858137096,T3
CO,5764607682527627173,T2
CO,5764607598700269394,T3
CO,5764607532803557306,T3
CO,5764607525278977631,T3
CO,5764607624369409985,T1
CO,5764607700059819931,T1
CO,5764607749049290352,T2
CO,5764607655642139058,T1
CO,5764607663208662961,T3
CO,5764607629218025405,T3
CO,5764607682783481334,T3
CO,5764607580312439793,T3
CO,5764607714630830299,T1
CO,5764607709199206320,T1
CO,5764607647018651015,T2
CO,5764607546724454079,T3
CO,5764607580249524653,T3
CO,5764607696519826970,T3
CO,5764607696700182517,T1
CO,5764607763691603887,T3
CO,5764607548687388601,T3
CO,5764607672817814947,T3
CO,5764608023834918916,T3
CO,5764607730527244260,T1
CO,5764607662223003025,T3
CO,5764607645907160950,T2
CO,5764607750479548001,T2
CO,5764607581818195066,T3
CO,5764607915613487633,T1
CO,5764607731391270126,T3
CO,5764607881165668509,T2
CO,5764607584942952387,T1
CO,5764607687850200644,T2
CO,5764607540714015652,T2
CO,5764607841932148916,T3
CO,5764607785388738611,T1
CO,5764607534351256411,T1
CO,5764607897368264737,T3
CO,5764607749640686037,T3
CO,5764607709073379093,T1
CO,5764607626395258172,T3
CO,5764607713691307615,T3
CO,5764607982256783510,T2
CO,5764607943354614569,T3
CO,5764607733119322055,T1
CO,5764607757593087517,T3
CO,5764607632464416387,T2
CO,5764607744343280618,T3
CO,5764607739578551540,T3
CO,5764607807069093991,T3
CO,5764607585500793253,T1
CO,5764607694972127147,T3
CO,5764607752559923109,T3
CO,5764607550776149946,T2
CO,5764607740635515849,T3
CO,5764607762739498170,T3
CO,5764607555201140645,T3
CO,5764607552168660303,T2
CO,5764607606702999468,T3
CO,5764607741356937140,T1
CO,5764608026846429689,T1
CO,5764607776488425565,T3
CO,5764607733601667265,T3
CO,5764607668195691381,T3
CO,5764607669101661127,T2
MX,5764607528038829856,T1
MX,5764607662327860714,T1
MX,5764607572091603105,T3
MX,5764608046630961874,T1
MX,5764607638369996738,T3
MX,5764607934286528667,T3
MX,5764607615381015063,T2
MX,5764607679348346351,T3
MX,5764607758041876942,T1
MX,5764608066776203402,T3
MX,5764608007078675031,T1
MX,5764607954905727096,T3
MX,5764607758893321811,T2
MX,5764607730682432867,T2
MX,5764607771463649742,T3
MX,5764607748109763310,T2
MX,5764607535932508695,T3
MX,5764607896873336973,T3
MX,5764607560553073897,T2
MX,5764607813557682204,T2
MX,5764607996672606354,T3
MX,5764607598507331502,T3
MX,5764607755730816399,T3
MX,5764607529787854374,T3
MX,5764607765826505737,T3
MX,5764607527430654410,T1
MX,5764607639900917243,T3
MX,5764607530727377668,T3
MX,5764607601699196490,T3
MX,5764607567930854764,T3
MX,5764607672100589500,T3
MX,5764607985280877320,T3
MX,5764607788979063679,T3
MX,5764607622809125082,T3
MX,5764607523672559437,T3
MX,5764607601367846509,T3
MX,5764607793332751254,T3
MX,5764607683777531819,T3
MX,5764607595609065913,T2
MX,5764607571521177731,T3
MX,5764608069787713667,T3
MX,5764607627691298439,T1
MX,5764607713565478459,T1
MX,5764607830196486307,T3
MX,5764607671886676180,T3
MX,5764607784973504491,T3
MX,5764607910399967387,T1
MX,5764607549480112071,T1
MX,5764607710142926224,T3
MX,5764607691813817631,T3
MX,5764607523928411981,T3
MX,5764607819438096893,T3
MX,5764607735224864111,T2
MX,5764607628723094334,T3
MX,5764607753663023264,T3
MX,5764607630165938163,T2
MX,5764607760101277912,T3
MX,5764607705327865137,T3
MX,5764607620682616108,T2
MX,5764607618010844055,T1
MX,5764607623580880220,T3
MX,5764607540588185334,T2
MX,5764607850874405414,T1
MX,5764607572880133724,T3
MX,5764607683509095720,T3
MX,5764607617536887057,T1
MX,5764607628060396810,T1
MX,5764607547223576143,T3
MX,5764607583927930260,T1
MX,5764607607537668071,T1
MX,5764607606799466708,T3
MX,5764607523781611455,T3
MX,5764607563086433500,T2
MX,5764607703725641001,T1
MX,5764607643382189990,T3
MX,5764607815549976789,T1
MX,5764607787859185133,T3
MX,5764607540818872054,T1
MX,5764607596531813587,T1
MX,5764607892398015051,T1
MX,5764607737619808802,T1
MX,5764607551317216741,T2
MX,5764607638881700015,T1
MX,5764607652806790691,T3
MX,5764607645949101818,T3
MX,5764608048371597471,T3
MX,5764607790283493069,T3
MX,5764607641494750151,T3
MX,5764607961515950193,T1
MX,5764607719362006485,T3
MX,5764607582556392898,T3
MX,5764608024279515145,T3
MX,5764607617155205613,T2
MX,5764607678299770412,T3
MX,5764607899322810431,T3
MX,5764607729638050762,T1
MX,5764608048174465024,T3
MX,5764607568278982230,T1
MX,5764607741260467731,T3
MX,5764607551359159264,T1
MX,5764607932982100230,T3
MX,5764607640886578455,T1
MX,5764607597865602259,T1
MX,5764607789973113494,T3
MX,5764607714597276977,T3
MX,5764607615490064602,T3
MX,5764607867953610755,T3
MX,5764607911893139477,T3
MX,5764607729671606166,T2
MX,5764607603297226674,T3
MX,5764607734511832606,T2
MX,5764607595873304791,T2
MX,5764607607034349472,T3
MX,5764607561610038582,T3
MX,5764607635798887487,T1
MX,5764607562440511411,T2
MX,5764607551925390827,T1
MX,5764607559600967159,T3
MX,5764607711665458477,T3
MX,5764607698830885080,T3
MX,5764607902044913767,T1
MX,5764607693806109650,T3
MX,5764607748650830232,T2
MX,5764607528315653050,T3
MX,5764608054272983161,T1
MX,5764607862475850559,T1
MX,5764607686101174447,T1
MX,5764607984915972872,T3
MX,5764607609303469841,T2
