shop_id,new_potential
5764607702232468819,T1
5764607746226524147,T3
5764607688508706715,T1
5764607540030344547,T1
5764607678622732284,T2
5764607794842701644,T3
5764607821153566892,T3
5764607634158911640,T2
5764607773577580489,T2
5764607777109184292,T3
5764607647748460498,T1
5764607652534160909,T1
5764607565334580050,T3
5764607657089175475,T3
5764607659404431306,T1
5764607688403848186,T2
5764607834021692172,T2
5764607541347355660,T2
5764607556912417031,T1
5764607586343849479,T2
5764607710369417379,T1
5764607732318211588,T1
5764607786676391911,T2
5764607653855363496,T1
5764607782381423781,T3
5764607865458000639,T1
5764607957996929583,T1
5764607665347756871,T2
5764607595873304791,T2
5764607664131410344,T2
5764607695496416011,T1
5764607715138342829,T3
5764607528403734125,T1
5764607559617744813,T3
5764607669500121007,T3
5764607540110036511,T1
5764607719320063933,T1
5764607787670439741,T3
5764608063966019692,T2
5764607525979426292,T2
5764607634888724054,T3
5764607649233244093,T3
5764607557147299768,T3
5764607604043812239,T1
5764607711434771446,T3
5764607591448317717,T3
5764607607604776897,T3
5764607758893321811,T2
5764607561538735440,T1
5764607585957973190,T3
5764607616014356082,T3
5764607695253147123,T2
5764607710763682695,T3
5764607715528412742,T3
5764607779927756713,T3
5764607557222797208,T3
5764607601460120529,T3
5764607605516012440,T3
5764607615167106021,T1
5764607622821708868,T1
5764607646121068274,T3
5764607656980122534,T2
5764607666513776577,T2
5764607694972127147,T3
5764607698356932098,T2
5764607699623612338,T2
5764607706191891589,T1
5764607706951061021,T1
5764607763809046519,T3
5764607771920828325,T2
5764607775548903413,T3
5764607775611816275,T3
5764607782767300117,T3
5764607786969992592,T3
5764607794020617188,T3
5764607796994379564,T3
5764607952498196515,T3
5764608067782836358,T2
5764608068281958505,T3
5764607536645541215,T2
5764607624256162770,T2
5764607635991826254,T3
5764607660620778855,T2
5764607779432827754,T2
5764607774798122991,T3
5764607543511617527,T1
5764607547789806807,T1
5764607570397105582,T2
5764607657072396463,T3
5764607739024902682,T2
5764607781873913743,T3
5764608041698459696,T3
5764607575581265679,T3
5764608009079357617,T1
5764607749766515868,T3
5764607752081772103,T2
5764607888916742175,T1
5764608007384858691,T3
5764607648818007262,T2
5764607709840936947,T3
5764607813612208292,T3
5764607638361608182,T3
5764607669525283153,T1
5764607695961984598,T2
5764607553083018829,T3
5764607586012499324,T2
5764607758343866100,T3
5764607598972899252,T3
5764607631768160862,T1
5764607721337523610,T1
5764607620191882593,T1
5764607654471929191,T2
5764607701892730188,T3
5764607645164768871,T1
5764607694405897592,T2
5764607720423165252,T1
5764607762433314118,T1
5764607790157663826,T3
5764607628060396810,T1
5764607694535918100,T3
5764607703729833936,T2
5764607587224653230,T1
5764607779877421891,T3
5764607621601168373,T3
5764607641956126008,T3
5764607644019723199,T2
5764607646028795215,T3
5764607646393699827,T2
5764607650034353141,T2
5764607728610446682,T1
5764607729189258353,T2
5764607734264368620,T3
5764607760633956202,T3
5764607766380152927,T2
5764607781571923187,T3
5764607789599821397,T3
5764607930943668230,T3
5764607991190651024,T3
5764607999474401423,T3
5764608032923975788,T2
5764607544329506754,T3
5764607552768446387,T2
5764607566978746945,T3
5764607568346091018,T2
5764608038179438739,T1
5764607593214116791,T1
5764607658523625049,T3
5764607694166822837,T3
5764607650059521241,T2
5764607678429790466,T1
5764607535248838138,T2
5764607550713237414,T1
5764607648444714448,T1
5764607776152881693,T3
5764607807136202871,T3
5764607530635103724,T2
5764607636428030035,T2
5764607766925413710,T2
5764607523194408153,T2
5764607565686901935,T2
5764607580597651176,T1
5764607614609263836,T2
5764607692287774714,T1
5764607709568306230,T3
5764607780745645054,T3
5764607830972432465,T3
5764607903282233496,T3
5764608007359692881,T3
5764608020835991647,T3
5764607554257422967,T3
5764607676869509497,T1
5764607712890195490,T1
5764607758234815448,T3
5764607615620089928,T1
5764607718133074381,T3
5764607736294411396,T2
5764607959188111463,T2
5764608015291121789,T3
5764607562759277439,T1
5764607882541400132,T2
5764607899322810431,T3
5764607665406480314,T3
5764607748650830232,T2
5764607743114350179,T2
5764607746381711788,T3
5764607763129568231,T2
5764607793412444094,T3
5764607793659905769,T3
5764607795538955901,T3
5764607823926001764,T3
5764607852522766476,T3
5764607859443367939,T2
5764607869337731227,T3
5764607918436254118,T2
5764607968734347435,T3
5764607977764684414,T2
5764608068223238249,T1
5764607657609269178,T3
5764607676773042980,T3
5764607761879666160,T1
5764607673140776861,T3
5764607529506835211,T3
5764607543641640759,T3
5764607693600590235,T3
5764607747048605487,T3
5764607606119992582,T2
5764607722469985110,T3
5764607665263873743,T3
5764607784000425201,T3
5764607528756054801,T2
5764608013340770919,T2
5764607754367667768,T3
5764607707626344227,T3
5764607622683299062,T3
5764607845572804769,T3
5764607607197928747,T3
5764607675544112629,T3
5764607813566070937,T2
5764607853294518356,T3
5764607906193080466,T1
5764607596531813587,T1
5764607667985976031,T3
5764608048119939468,T2
5764607659370875774,T3
5764607601791471530,T2
5764607749686822957,T1
5764607523949380231,T1
5764607590940806687,T3
5764607619504016188,T1
5764607777163710225,T2
5764607550587407833,T1
5764607617985678827,T3
5764607672100589500,T3
5764607678320742155,T3
5764607689976712085,T1
5764607703306210574,T3
5764607566672562774,T2
5764607572594919926,T2
5764607573077266035,T1
5764607585572097644,T2
5764607612470169074,T1
5764607623090146456,T3
5764607653410770506,T3
5764607673002364841,T1
5764607677595127565,T3
5764607700349226582,T2
5764607720406387289,T3
5764607723329818570,T1
5764607782821826032,T3
5764607807895371866,T3
5764607831786127723,T3
5764607981598278088,T2
5764607531918561067,T2
5764607540336528716,T2
5764607590974361387,T3
5764607603049759779,T2
5764607604790398456,T2
5764607625808056291,T3
5764607666002071546,T1
5764607679566449045,T2
5764607739201063865,T1
5764607741180774585,T3
5764607760633957737,T3
5764607777339868188,T3
5764607791776664717,T2
5764607796205850230,T3
5764607857845338573,T1
5764607873481703964,T2
5764607910852952327,T3
5764607967807406136,T2
5764607982101594403,T3
5764608028062777478,T1
5764607535534050935,T2
5764607543276735992,T3
5764607716191112598,T3
5764607947578278039,T3
5764607791483063585,T3
5764607985805164680,T1
5764608035935486093,T3
5764607541401881021,T3
5764607549534638006,T3
5764607580148862474,T1
5764607598507331502,T3
5764607661195397536,T2
5764607702815477540,T2
5764607702895168636,T3
5764607556283273148,T3
5764607682775092826,T3
5764607535135592380,T3
5764607570334191599,T1
5764607602219290549,T3
5764607631650719954,T3
5764607652123119098,T1
5764607652261531081,T3
5764607684729638680,T3
5764607741524708375,T1
5764607772050852829,T1
5764607563744939520,T1
5764607595994943403,T2
5764607935108612202,T3
5764607981749272609,T3
5764607588034153050,T2
5764607598436027435,T1
5764607617536887057,T1
5764607710507831056,T2
5764607713716472360,T1
5764607625430568511,T3
5764607793576018980,T1
5764607666115316631,T3
5764607920554377331,T3
5764607546544098065,T3
5764607627498360358,T3
5764607722201550847,T3
5764607595743283141,T3
5764607887188689042,T3
5764607636482559515,T3
5764607716384048937,T2
5764607730447550391,T3
5764607677779676743,T3
5764607712013585743,T2
5764607668707397321,T3
5764607542018444447,T2
5764607789838894939,T3
5764607786982575492,T3
5764607993325551727,T3
5764608066440659078,T2
5764607641951931672,T1
5764607539422169340,T1
5764607598570242360,T2
5764607683211300351,T3
5764607712659508764,T2
5764607575241526598,T1
5764608041551659107,T1
5764607599908228457,T2
5764607623673155080,T1
5764607664513092433,T2
5764607761862888793,T2
5764607970508537987,T2
5764607557344430901,T3
5764607681646823606,T3
5764607724151901554,T3
5764607641419254220,T3
5764607663372240938,T2
5764607666916426612,T3
5764607680795379987,T2
5764607689876049259,T2
5764607694196182969,T2
5764607760990472665,T3
5764607763167314947,T2
5764607772193460158,T3
5764607795882888551,T2
5764607853823000713,T3
5764607863008526966,T2
5764607878401622603,T1
5764607891957612703,T3
5764607961109102592,T3
5764608034224210000,T2
5764607557424123115,T3
5764607565766594095,T3
5764607576831167530,T1
5764607783316753834,T1
5764607551115889091,T1
5764607626814688060,T1
5764607640387453267,T1
5764607697031530767,T1
5764607883854217370,T1
5764607571131109293,T3
5764607787662052758,T3
5764607972786045560,T1
5764607620292545625,T3
5764607694095518928,T2
5764607585580484814,T1
5764607670615805020,T3
5764607741398879194,T3
5764607741621174913,T1
5764607773472722093,T1
5764607529905294761,T2
5764607711317331536,T3
5764607786655419828,T2
5764608004687921283,T3
5764607583927930260,T1
5764607635765332869,T2
5764607639972218996,T2
5764607663628094769,T2
5764607603003623953,T1
5764607740320944046,T2
5764607550818094883,T3
5764607527317409002,T3
5764607633647206517,T2
5764607644946662342,T2
5764607984479764647,T1
5764607987394805854,T3
5764607615133552482,T1
5764607696373026171,T1
5764607750601182106,T1
5764607667885311072,T1
5764607718854495567,T2
5764607783929121401,T1
5764607720066649635,T2
5764607774118645679,T2
5764607969556431426,T1
5764607618728071152,T2
5764607627141844020,T1
5764607650122435827,T3
5764607670334786907,T1
5764607897947078775,T2
5764607932688499322,T2
5764608048392568970,T1
5764607572813024105,T1
5764607625300545434,T1
5764607704132488746,T3
5764607805705945692,T1
5764608022849258265,T1
5764607595609065913,T2
5764608057234162075,T1
5764607578294980150,T3
5764607602240258441,T2
5764607672138338290,T3
5764607703008415095,T3
5764608053937439278,T1
5764607561945583226,T1
5764607734511832606,T2
5764607845778326110,T1
5764607560934754137,T3
5764607646003629999,T3
5764607697081864145,T3
5764607849217654878,T3
5764608061222945026,T1
5764607755139419938,T2
5764608041643933802,T3
5764607612981873957,T1
5764607623664766395,T2
5764607709455060817,T3
5764607715293532123,T3
5764607560179780968,T3
5764607600491236173,T1
5764607632762211860,T1
5764607545948508070,T3
5764607642019040242,T3
5764607656350977495,T1
5764607693588008427,T1
5764607748214623808,T3
5764607537178217829,T2
5764607591309904090,T3
5764607619998944576,T2
5764608001504444867,T1
5764607541087309606,T3
5764607563086433500,T2
5764607648163695466,T3
5764607568656466150,T1
5764607878099632248,T2
5764608059188707422,T3
5764607696356249113,T2
5764607784851868601,T3
5764607794582654568,T3
5764607531071308089,T1
5764607559684853521,T2
5764607585903447539,T1
5764607614915447856,T3
5764607678421405688,T3
5764607747623227309,T1
5764607931493122176,T3
5764607564986453039,T2
5764607633160669244,T2
5764607640056106403,T1
5764607705919262615,T2
5764607999252103729,T1
5764607764337527372,T1
5764607798206530125,T1
5764607583323949147,T2
5764607646712465915,T2
5764607649514262456,T1
5764607751087722026,T1
5764608033959968917,T2
5764607575023423480,T3
5764607672020897725,T3
5764607686310890848,T1
5764607544216258643,T2
5764607586696170395,T2
5764607572213239116,T1
5764607619982167626,T3
5764607717055139595,T3
5764607554555219956,T3
5764607796373622160,T3
5764607716409215976,T3
5764607608355556755,T3
5764607736067919212,T3
5764607795450875428,T3
5764607639972220508,T3
5764607989898805403,T3
5764607584687099899,T3
5764607616643501510,T1
5764607688634535445,T3
5764607707840253729,T3
5764607942884851863,T1
5764607943652409353,T3
5764608018034196533,T1
5764607533176851666,T1
5764607544736352592,T1
5764607525815848443,T1
5764607552114132730,T3
5764607575954556737,T3
5764607906889334793,T3
5764608048371597471,T3
5764607642081954503,T3
5764608012359303344,T3
5764607664710224842,T1
5764607730640489973,T1
5764607743143709992,T2
5764607840166346907,T2
5764607565242305755,T1
5764607916766920712,T3
5764607625283767640,T1
5764607726756563426,T3
5764607910190252168,T2
5764607568962651080,T2
5764607590349410234,T3
5764607677339274090,T1
5764607671605661192,T1
5764607524645637530,T1
5764607555524103641,T2
5764607638411939770,T1
5764607722910387251,T2
5764608065459191808,T3
5764607732775390668,T1
5764607844675223950,T3
5764607532736449904,T2
5764607572724944811,T2
5764607535416610288,T3
5764607556203580900,T1
5764607960920359051,T1
5764607527430654410,T1
5764607589829315535,T2
5764607695244757458,T3
5764607762995350934,T1
5764608030399005031,T1
5764607615448124416,T1
5764607669974076580,T3
5764607713485787115,T3
5764607742640394034,T3
5764607546942558192,T3
5764607711665458477,T3
5764607827809927331,T3
5764607707932528203,T1
5764607745769341161,T1
5764607918369145456,T1
5764607523680947640,T2
5764607592924712957,T3
5764607606795272532,T3
5764607709622832128,T1
5764607729264758049,T2
5764607737737252397,T1
5764607955128025117,T3
5764607563287759974,T1
5764607683651702565,T3
5764607750139806448,T2
5764607541154418382,T1
5764607575124086089,T3
5764607769437800663,T3
5764607785896250353,T3
5764607792430976472,T1
5764607955262242922,T1
5764607634062444967,T3
5764607719672385114,T1
5764607555339554773,T3
5764607584234114589,T3
5764607548066630444,T2
5764607743718329941,T1
5764607751146442122,T1
5764607794448435369,T1
5764607855622356996,T3
5764607912576811011,T3
5764607649287769531,T1
5764607830011936778,T1
5764607725397610055,T3
5764608014859108454,T3
5764607531201335061,T3
5764607564676074996,T2
5764607663854586703,T3
5764607717935943048,T3
5764607718871272869,T1
5764607596020109307,T2
5764607736504126359,T3
5764607751196773327,T1
5764607783409028466,T1
5764607925256192168,T2
5764607543058632223,T3
5764607573085654969,T3
5764607579872038836,T3
5764607606006746027,T1
5764607617788546509,T3
5764607843874111522,T3
5764607594480799578,T3
5764607657697348482,T1
5764607559936511315,T1
5764607587623109019,T2
5764607634360240781,T3
5764607685467836015,T1
5764607626403647097,T3
5764607684121463580,T1
5764607692904337181,T3
5764607730263003085,T1
5764607784310803994,T1
5764607793240476154,T1
5764607793399860758,T1
5764608027819507817,T3
5764607616572198840,T1
5764607624629456177,T1
5764607631088684415,T1
5764607743458282493,T1
5764608072568537126,T3
5764607682234027383,T1
5764607530911927788,T1
5764607636558056654,T1
5764607697505488872,T3
5764607714442088358,T1
5764607759174340004,T1
5764608058391790141,T3
5764607738169264397,T3
5764607782305926919,T1
5764607560746012016,T1
5764607675833519944,T3
5764607722444820077,T2
5764607729365421427,T2
5764607597156764608,T2
5764607589862870394,T1
5764607730741153707,T3
5764607773531442388,T2
5764607682548600049,T3
5764607893836661189,T1
5764607708410678782,T3
5764607932646555764,T3
5764607533504007766,T3
5764607761246326160,T2
5764607795085971385,T3
5764607582443147191,T2
5764607656044793308,T2
5764607574603992469,T3
5764607610817613394,T3
5764607693025971058,T3
5764607694015825938,T3
5764607709530558029,T3
5764607767789440575,T3
5764607626495921940,T3
5764607648843172603,T2
5764607572318095290,T3
5764607763548997806,T3
5764607664601173588,T3
5764607679499341747,T3
5764607761590258733,T1
5764607972253368473,T1
5764607557277323039,T1
5764607610612092361,T1
5764607697400627599,T2
5764607684930964900,T1
5764607545487134643,T3
5764607776408735110,T2
5764607993010979212,T2
5764607554534247860,T1
5764607715251588454,T1
5764607721232666120,T3
5764607884487557275,T3
5764607764266225020,T2
5764607637988314167,T1
5764607773380446834,T3
5764607782716967155,T1
5764607806247010809,T1
5764607554458750228,T1
5764607941177769986,T3
5764607551317216741,T2
5764607616983240025,T1
5764607771799195223,T3
5764607778833043233,T3
5764607792334507988,T3
5764607722046361543,T3
5764607872034669141,T2
5764607608166811893,T2
5764607714341424607,T2
5764607769039343025,T1
5764607544061071152,T1
5764607601682419141,T1
5764607977315893388,T2
5764607620720364931,T1
5764607628756651060,T3
5764607691868344245,T1
5764607781152493365,T3
5764607531557847718,T1
5764607574578826252,T1
5764607635350097349,T1
5764607704405115117,T1
5764607708679114295,T2
5764607726332939770,T3
5764607773279784219,T1
5764607587576975304,T2
5764607600436711029,T3
5764607696654044711,T1
5764607704707105219,T3
5764607731336742635,T3
5764607779562849134,T3
5764607595260940239,T3
5764607595760062434,T3
5764607620523232391,T2
5764607626290400489,T1
5764607654933303228,T2
5764607705097178601,T2
5764607705256562597,T3
5764607740811677591,T3
5764607749049290352,T2
5764607766275296749,T2
5764607767902686513,T2
5764607776823971395,T2
5764607834508230843,T3
5764607978943283832,T2
5764608061604626499,T3
5764608052381351971,T3
5764608071549321435,T1
5764607576164273434,T1
5764607583588192182,T3
5764607591192463440,T1
5764607664097855909,T1
5764607664324349164,T3
5764607716027534541,T2
5764607729927457690,T3
5764607738903268846,T2
5764607753486861293,T3
5764607755487546872,T3
5764607769907564044,T3
5764607775460821829,T3
5764607793475357506,T1
5764607896030281753,T3
5764608035205677306,T2
5764608062003085413,T2
5764607527233522658,T2
5764607532828725162,T2
5764607539879350055,T3
5764607542035220578,T3
5764607608858873775,T3
5764607665574252386,T3
5764607668644482760,T3
5764607542991523220,T1
5764607592245233716,T3
5764607670729051926,T3
5764607745928727345,T2
5764607843433709729,T1
5764607584909397475,T2
5764607702899363776,T1
5764607782532418208,T1
5764607785774615315,T2
5764607969279606920,T3
5764607568199289922,T3
5764607609030838793,T2
5764607679805525200,T1
5764607708788166243,T3
5764607571768642928,T2
5764607680107515111,T1
5764607681948814530,T2
5764607766858304819,T3
5764607600625455071,T3
5764607724097376196,T3
5764607622888820248,T3
5764607717415849267,T3
5764607757072993824,T3
5764607786529589037,T3
5764607534791658682,T3
5764607628576296906,T3
5764607590257135097,T3
5764607843253354509,T3
5764607695118927629,T3
5764607731852643175,T3
5764607621139793731,T1
5764607537178218103,T3
5764607552323849579,T1
5764607663141554697,T1
5764607760160001403,T2
5764607765688093642,T1
5764607778723990426,T1
5764607716895755430,T1
5764607717352935352,T1
5764607764920536022,T3
5764607524809214197,T2
5764608046433829467,T2
5764607571642812824,T2
5764607573735771738,T3
5764607615133552157,T3
5764607714161070014,T3
5764607533193628850,T1
5764607540588185334,T2
5764607602022157105,T1
5764607627359947025,T2
5764607772390592418,T3
5764607781743889749,T2
5764607788161174477,T1
5764607796990184371,T3
5764607603179785828,T3
5764607646641163685,T1
5764607637229143808,T1
5764607702983246658,T1
5764607739012320507,T2
5764607750307580355,T3
5764607531218112025,T2
5764607754195700769,T1
5764607613103508817,T3
5764607689980905548,T2
5764607725796068890,T2
5764607560402078884,T2
5764607701691400429,T1
5764607956801552526,T3
5764607614105947665,T3
5764607624616872397,T2
5764607675686718120,T2
5764607778522664471,T2
5764607815583531153,T3
5764607616278596901,T1
5764607922689278069,T1
5764607795178246105,T1
5764607611459341863,T3
5764607655881215557,T3
5764607782742134143,T2
5764607904821543127,T1
5764607611518062068,T3
5764607662843760469,T1
5764607858365431924,T1
5764607547341016474,T3
5764607600017280942,T3
5764607729382199232,T3
5764608040226259087,T3
5764607549706603790,T2
5764607568555805862,T2
5764607610809224033,T3
5764607752689946050,T3
5764607916922110252,T1
5764607680174624655,T3
5764607966695915642,T3
5764607652018261530,T2
5764607726953696385,T2
5764607763104402824,T1
5764607770477989405,T1
5764607547059998114,T1
5764607586524204351,T3
5764607689565670948,T2
5764607732607617868,T1
5764607733324844979,T3
5764607606241627514,T2
5764607552692948554,T2
5764607575317024294,T2
5764607742564896365,T3
5764607754539634179,T1
5764607790417709530,T1
5764607765751009207,T3
5764607709882879435,T2
5764607617142623700,T1
5764607843945414806,T1
5764607689204960566,T2
5764607792128986698,T1
5764607560725040965,T3
5764607653444323944,T3
5764607669579812359,T1
5764607951348957343,T1
5764607630165938163,T2
5764607658519432680,T3
5764607777390201300,T1
5764607534435139814,T3
5764607724462280169,T3
5764607730376247864,T2
5764607762420731197,T3
5764607898987266817,T2
5764607730023925416,T3
5764608018235523192,T3
5764607792791686576,T1
5764607929349832710,T3
5764607629763282777,T3
5764607705638243562,T3
5764607777474088146,T3
5764607922395677447,T3
5764607589112090526,T3
5764607596657642795,T3
5764607700638633925,T3
5764607706342886492,T1
5764607741226912349,T3
5764607777931266686,T1
5764607542299462646,T1
5764607616744164382,T3
5764607637216562956,T3
5764607723338206401,T2
5764607925763702865,T3
5764608022798926000,T1
5764607533390761563,T3
5764607612608580600,T2
5764607629125749946,T2
5764607796247792430,T3
5764607562612477713,T3
5764607652647407548,T3
5764607736256663317,T3
5764608039152517257,T3
5764607540147785009,T2
5764607804288270719,T1
5764607615318100768,T1
5764607715083816210,T1
5764607914158063619,T3
5764607959066476687,T2
5764607569923148198,T3
5764607582657056082,T1
5764607618136673047,T1
5764607708431650330,T2
5764607764228476170,T1
5764607803344552048,T3
5764607968994394260,T1
5764607596783472575,T3
5764608002653684257,T1
5764608050913345682,T1
5764607570258694072,T3
5764607630795082740,T2
5764607655650525499,T1
5764607540139396045,T1
5764607570132864266,T1
5764607595026055486,T2
5764607659488317357,T2
5764607736613179331,T3
5764607661296060586,T1
5764607528743473143,T2
5764607667595906394,T1
5764607610926661981,T1
5764607554433585000,T3
5764607734776073707,T1
5764607774496133031,T3
5764607932441034847,T3
5764607585819559021,T2
5764607651573661924,T3
5764607670464810994,T3
5764607689829912087,T2
5764607748223012313,T3
5764607690966568470,T2
5764607694049381508,T1
5764607557096967953,T3
5764607690836545520,T3
5764607861385330846,T3
5764607582074046976,T2
5764607626667888409,T3
5764607707123027495,T3
5764607728832742465,T2
5764607523194408457,T3
5764607560586628647,T3
5764607696251391355,T2
5764607747749055051,T3
5764607788882591995,T1
5764607883841634722,T1
5764607590970166425,T1
5764607629578735128,T1
5764607856956146282,T1
5764607557721918336,T2
5764607653880532410,T2
5764607778677854130,T2
5764607911985414250,T3
5764607923628802184,T2
5764607667096784036,T1
5764607710751100846,T3
5764607673144970785,T3
5764607694808550806,T1
5764607786437316559,T2
5764608005967183925,T1
5764607553380814797,T1
5764607571433098546,T2
5764607751498763477,T1
5764607783165757913,T3
5764607597160959933,T3
5764607634804837860,T1
5764607706997195729,T3
5764607721060698898,T2
5764607784054951875,T2
5764607638588099902,T1
5764607654534843885,T3
5764607657139506050,T3
5764607719974374764,T1
5764607720595131643,T1
5764607738148294559,T2
5764607655193348618,T3
5764607748361424713,T3
5764607795320851989,T3
5764607907891773545,T2
5764607635811470556,T1
5764607719118736967,T2
5764607889424252984,T3
5764607921082859610,T1
5764607573521861766,T1
5764607704149265316,T3
5764607782524030230,T1
5764607669537868641,T3
5764607763989400787,T1
5764607790522568655,T3
5764607792569385109,T1
5764607672658431374,T2
5764607758041876942,T1
5764607525295751575,T2
5764607590705923929,T2
5764607608447830623,T2
5764607577229625998,T2
5764607721668873137,T3
5764608009804972072,T3
5764608013915390116,T3
5764607558019713717,T2
5764607610129747442,T1
5764607703088107410,T3
5764607914485219964,T1
5764607537547316607,T2
5764607656862682406,T1
5764607717243880062,T3
5764607733966573035,T1
5764607778489109017,T3
5764607950363295748,T3
5764608009339404556,T2
5764607532199579124,T1
5764607740568407545,T3
5764607781429317123,T2
5764607959494295552,T3
5764607552466456155,T1
5764607560393691038,T3
5764607563149348779,T3
5764607565254888838,T2
5764607572116770719,T3
5764607592060686178,T3
5764607599308443621,T3
5764607621357898399,T2
5764607642455248058,T2
5764607654438374428,T3
5764607668279577175,T1
5764607681948814756,T2
5764607698449207065,T3
5764607722356736938,T3
5764607729881321388,T3
5764607740304166835,T3
5764607743852548009,T3
5764607750420825122,T2
5764607777205652719,T3
5764607813993889886,T1
5764607943664992260,T3
5764607974547652764,T3
5764607525278977631,T3
5764607885091537673,T1
5764607998195138737,T2
5764607676756266354,T1
5764607533856327858,T1
5764607613216755221,T2
5764607674084495297,T3
5764608025428754495,T1
5764607620489678013,T3
5764607754229255700,T1
5764607804082750173,T1
5764608040255619219,T2
5764607688600980826,T1
5764607584234114570,T1
5764607670011825619,T2
5764607787037102031,T3
5764607821564608868,T1
5764607854850605390,T1
5764607858835193923,T3
5764608043661393950,T3
5764607581151301108,T2
5764607596661837757,T1
5764607774571627318,T3
5764607780502376361,T2
5764607789142642631,T2
5764607877545984105,T3
5764607575648374329,T2
5764607641607999486,T2
5764607736994859808,T1
5764607824081191076,T1
5764607572209044849,T1
5764607693109857198,T3
5764607543738109928,T1
5764607647396137458,T1
5764607682418576881,T1
5764607763448333172,T2
5764607533877300239,T3
5764607615687198800,T1
5764607722327379175,T2
5764607756276075857,T1
5764607563388423697,T2
5764607593692270497,T2
5764607540743375841,T1
5764607575925197728,T2
5764607742237740373,T3
5764607762592698197,T1
5764607580031421870,T1
5764607644564981913,T2
5764607655583419788,T1
5764607761745448874,T1
5764607546955141040,T2
5764607666643797930,T3
5764607762064215419,T2
5764607923012239461,T3
5764607572800440783,T2
5764607658049670781,T1
5764607680766021107,T3
5764607771681754103,T2
5764607789750815033,T1
5764607569969286505,T2
5764607588902374626,T2
5764607595562929553,T2
5764607604320636839,T3
5764607627963925360,T2
5764607642983729061,T3
5764607667994365860,T3
5764607690417115060,T3
5764607704358979518,T2
5764607722214132487,T3
5764607739834404359,T2
5764607770725453521,T3
5764607794356161913,T3
5764607821107429644,T3
5764607848269742685,T1
5764607959481713275,T1
5764608016331309468,T2
5764607526029758405,T3
5764607534003128264,T3
5764607582841604159,T3
5764607597848825174,T1
5764607696293334424,T1
5764607698587618462,T1
5764607756917804811,T2
5764607829160493161,T2
5764607775033003635,T3
5764607982269366280,T3
5764607625350877108,T1
5764607670208957239,T2
5764607769827871609,T3
5764607796235209985,T3
5764607773816655156,T1
5764607573232452672,T1
5764607577678414889,T2
5764607593935539363,T1
5764607610133942132,T3
5764607647274503596,T2
5764607700420527099,T2
5764607704648387487,T1
5764607725158534591,T2
5764607727343767520,T3
5764607735442967403,T1
5764607744469110544,T3
5764607781152490538,T3
5764607800467259800,T1
5764607860441612401,T3
5764607897368264737,T3
5764608032554877080,T3
5764608072048443455,T2
5764607539480889385,T3
5764607976070185115,T1
5764607618220560158,T3
5764607667742707025,T1
5764607689716662416,T3
5764607850874405414,T1
5764607607537668071,T1
5764607715125759530,T1
5764607778518469815,T2
5764607528038829856,T1
5764607576021666062,T1
5764607742694918649,T3
5764607744905317284,T2
5764607603234311550,T2
5764607664219491690,T3
5764607734289533960,T2
5764607659165355929,T3
5764607673514069537,T3
5764607789859866532,T1
5764607756284464327,T3
5764607763628690368,T3
5764607718405705292,T3
5764607760029978187,T2
5764607760428435269,T3
5764607699309037826,T3
5764607579989478969,T3
5764607730946674078,T2
5764607614462462210,T3
5764607550058925234,T3
5764607645630335748,T3
5764607883170545667,T3
5764607662642432946,T1
5764607555603795180,T3
5764607776190630529,T2
5764607755353328708,T1
5764608019103744066,T3
5764607656254508287,T3
5764607732746030076,T3
5764607590898862847,T3
5764607619604680099,T3
5764607534837795804,T1
5764607559374474606,T2
5764607563073850862,T3
5764607579872036383,T3
5764607585114917620,T2
5764607632141454820,T2
5764607686650629479,T3
5764607842922004985,T2
5764607897817055299,T3
5764607553447923652,T2
5764607792506473817,T1
5764607793496329726,T1
5764607596515036401,T2
5764607617406865210,T3
5764607658502655325,T2
5764607599258111627,T2
5764607746843086357,T3
5764607526352718289,T1
5764607538985963426,T3
5764607696616295709,T1
5764607697434185661,T3
5764607603980897568,T3
5764607723891854946,T3
5764607576604675712,T3
5764607604308053510,T3
5764607604547127700,T2
5764607606421982399,T2
5764607616446368252,T3
5764607626558836671,T3
5764607632464416387,T2
5764607645114435491,T3
5764607648251776820,T2
5764607652651599928,T2
5764607671861511197,T3
5764607698872830371,T2
5764607719890489296,T3
5764607740635515849,T3
5764607747581284276,T3
5764607578307560507,T3
5764607580312439793,T3
5764607581046443550,T3
5764607585811172853,T3
5764607586775862866,T2
5764607611979434994,T1
5764607635010359222,T3
5764607639154329873,T3
5764607641033376762,T3
5764607645911354568,T3
5764607661287673346,T1
5764607670221540745,T2
5764607700747685838,T3
5764607731521293836,T2
5764607750945115768,T2
5764607607621553422,T2
5764607614626041792,T3
5764607619109752166,T3
5764607637233340368,T3
5764607640215490362,T2
5764607688114442130,T3
5764607688487733682,T3
5764607702328937888,T2
5764607709039822654,T3
5764607733329038771,T2
5764607734042070809,T1
5764607779906782191,T3
5764607997482107046,T2
5764607530081453051,T3
5764607542857306057,T3
5764607550453190573,T3
5764607566769032415,T2
5764607568056683433,T2
5764607698805720895,T3
5764607706653265443,T3
5764607573869989178,T3
5764607702983249514,T3
5764607654492899440,T3
5764607619382382126,T3
5764607791394982882,T3
5764607708263877031,T3
5764607671504996780,T3
5764607549685632158,T3
5764607699996904209,T2
5764607524071018248,T3
5764607599081950629,T3
5764607604530350675,T3
5764607794926587190,T3
5764607590013865281,T3
