shop_id,new_potential
5764607834873137307,T3
5764607883262823781,T3
5764607971414510404,T1
5764607984374910442,T3
5764608039391595422,T3
5764607685425889767,T1
5764607688831667570,T3
5764607847305054802,T3
5764607852233362800,T1
5764607977596911761,T3
5764607857581100392,T1
5764607913809938326,T3
5764607935486102925,T1
5764608012854234505,T3
5764607744481693313,T1
5764607809883472750,T1
5764607823766621181,T1
5764607848169082465,T2
5764607916175527384,T1
5764608001168902738,T2
5764608043241966489,T2
5764607576969579683,T3
5764607595231578220,T3
5764607815721945579,T1
5764607938568915188,T1
5764608012401249731,T3
5764607766787001589,T1
5764607808444829003,T1
5764608039706167945,T3
5764607899180207183,T3
5764607917194742640,T3
5764608017669295107,T1
5764607840661278103,T3
5764607859116215855,T1
5764607990351793674,T3
5764607749389028635,T1
5764607821812074970,T1
5764607829575731022,T3
5764607898802720172,T1
5764607957497810352,T3
5764607984748202470,T3
5764608051534105125,T1
5764607950493319797,T3
5764607806003744183,T3
5764607807320755531,T3
5764607822915176256,T3
5764607912220298641,T3
5764607878707809604,T3
5764607812978871743,T3
5764607974887392185,T2
5764607882881141900,T3
5764607895807987157,T2
5764608064729386518,T3
5764607636172177485,T3
5764607817374502304,T1
5764607874752580268,T1
5764608032584237785,T3
5764608037130865998,T3
5764607858914889239,T3
5764608028553513441,T1
5764607635765332126,T2
5764607804393131368,T1
5764607879362121299,T3
5764607882776283790,T3
5764607894193178364,T1
5764608026884181334,T3
5764607814358795993,T1
5764607968952454731,T3
5764608016960458274,T3
5764607841638548607,T3
5764607914883681819,T3
5764608029199437234,T3
5764608033624427639,T3
5764607818737651139,T3
5764607593054735675,T3
5764607547512982941,T1
5764607550616767980,T1
5764607906008533810,T3
5764607979312385437,T3
5764608018621402523,T3
5764607528793804793,T3
5764607613854287391,T3
5764607696117174199,T3
5764607705533385517,T1
5764607871195811425,T3
5764607914665575496,T2
5764607947888659823,T3
5764608021486111913,T1
5764607773258811139,T1
5764607831685466794,T3
5764607925772095091,T3
5764607961323014391,T2
5764608012480941630,T3
5764607802321144432,T3
5764607885343198751,T3
5764608021628717557,T3
5764608071817759626,T1
5764607572330679195,T1
5764607866498188094,T1
5764607875172010021,T1
5764607916292967230,T2
5764607995930217539,T1
5764607524805019694,T3
5764607694888242374,T3
5764607885007653940,T3
5764607903726832078,T1
5764608061646572742,T3
5764608008320191498,T3
5764608027844677009,T3
5764607683890774895,T1
5764607707244661879,T1
5764607879907380815,T3
5764608050649107808,T2
5764607543520005143,T3
5764607835267403176,T3
5764607996727135395,T3
5764608049818635727,T3
5764607837863676945,T3
5764607956004638248,T1
5764607592702413416,T2
5764607656619413442,T1
5764607830565588341,T2
5764607868104608634,T3
5764607968654659179,T3
5764607933770632692,T1
5764607984299412965,T1
5764608032210947237,T3
5764607895191424546,T1
5764607833430297152,T3
5764608046987480468,T3
5764607923469421965,T1
5764607934873734587,T3
5764607567817605762,T1
5764607735581379482,T3
5764607948563942969,T3
5764608055648718392,T3
5764607835837828453,T1
5764607835988823500,T1
5764607839298129433,T3
5764607859187515510,T2
5764607833233165877,T1
5764607924400557564,T3
5764607975818530332,T3
5764608065538887098,T3
5764607556451044970,T3
5764607590408130382,T3
5764607754438967529,T2
5764607872424739857,T3
5764607946508730512,T3
5764607972635053604,T3
5764608026619940251,T3
5764607877248189465,T3
5764607978851011922,T3
5764607993916951531,T3
5764607814644010448,T1
5764607821786910225,T1
5764607893626948470,T1
5764607903844273077,T1
5764607956168214267,T3
5764607963218840371,T3
5764608038905056866,T2
5764607705051040974,T3
5764607915261168030,T3
5764608019313462793,T3
5764607958168898428,T2
5764607971280293376,T3
5764607549438168303,T2
5764607813528324737,T3
5764607857388162050,T3
5764607873691422139,T1
5764608010060828256,T3
5764607802832849729,T3
5764607862849146203,T3
5764607996362231217,T3
5764608047994113362,T1
5764608059423591758,T3
5764607805382987115,T3
5764607807555636647,T3
5764608039970409004,T1
5764607803998866594,T3
5764608065413056152,T3
5764607909116513866,T1
5764607971783609884,T1
5764608071968754875,T3
5764607790283492559,T2
5764607944378027445,T2
5764607821749161370,T3
5764607842288666744,T3
5764607927437233761,T3
5764608047935392594,T2
5764607592832437739,T2
5764607810982382995,T3
5764607874979073352,T3
5764607891294915586,T1
5764607945510489444,T1
5764608050229676837,T3
5764607824760671290,T3
5764607905354223000,T1
5764608013953142140,T3
5764607919140896823,T3
5764608030554197481,T3
5764608000883691086,T3
5764607819480043024,T3
5764607941395877271,T1
5764607992675437431,T3
5764607705478860314,T3
5764607880695909790,T2
5764607853386795487,T3
5764607933871295540,T3
5764608017837067317,T1
5764607674256460947,T1
5764607902913137632,T3
5764607914611051917,T3
5764607937864273250,T3
5764607949922897343,T1
5764607958332475916,T1
5764608035075657088,T3
5764607915072425243,T1
5764608009985329982,T2
5764608048321268943,T3
5764608047016840458,T3
5764607654228659476,T2
5764607810638449640,T2
5764607911301743014,T3
5764608015345650708,T3
5764607857199417327,T1
5764607961717280103,T3
5764608008982891446,T3
5764607753189068716,T3
5764607780582066940,T2
5764607810147716656,T3
5764607845501504984,T1
5764607890015652891,T3
5764607969602571655,T3
5764608062510599611,T1
5764607896466492437,T1
5764607959980838290,T1
5764607968235227916,T3
5764608007812681272,T1
5764607946852665052,T1
5764607869958491544,T3
5764607897607342927,T1
5764607998023175598,T3
5764607677523823438,T3
5764607828770425723,T3
5764607899553500264,T1
5764608071641599331,T1
5764607614781229712,T2
5764607863885138838,T1
5764607892385435028,T1
5764607898861440522,T3
5764607921217080457,T3
5764607857883090259,T2
5764607905853344951,T2
5764607922706058647,T2
5764607945535655088,T3
5764608072660815289,T2
5764607583059709156,T3
5764607823833730667,T3
5764607865776767066,T2
5764608072446902664,T3
5764607658565567540,T2
5764607739524026281,T3
5764607879487950228,T1
5764607955820088675,T3
5764608065337560475,T3
5764608036795321785,T3
5764607533306874945,T1
5764607822336363928,T3
5764607952934406050,T3
5764607811057880487,T1
5764607988250444837,T3
5764607916464933853,T3
5764607922878023852,T1
5764608040733772829,T2
5764607828434879077,T1
5764607904460836323,T1
5764607609282494698,T1
5764607926141193788,T3
5764607850828271178,T1
5764607901436742886,T3
5764607830553003949,T3
5764607873079053306,T3
5764607890531552410,T2
5764608013642763831,T3
5764607630971244152,T3
5764607782280761246,T3
5764607950380076506,T1
5764607836244675581,T3
5764607905689767402,T3
5764607680849907656,T3
5764607816464336957,T1
5764607897192107090,T3
5764607908919381551,T3
5764607882751118298,T1
5764607921946888740,T1
5764607972127542003,T1
5764608009129692502,T3
5764608039894912501,T1
5764607881304083890,T3
5764607922446010876,T1
5764607974170168717,T3
5764607933992929948,T1
5764607969917144103,T3
5764607909598858572,T3
5764607917765168263,T3
5764607938719911333,T3
5764608016268397610,T2
5764607823477214101,T1
5764607845849631551,T3
5764607924065011971,T1
5764607820499258060,T1
5764607856511550222,T3
5764607877051059538,T3
5764607948123541110,T1
5764608051437636425,T3
5764607556572679941,T1
5764607732955743191,T3
5764607867509016290,T3
5764607904389532702,T2
5764608024673780916,T2
5764608055342532377,T1
5764607613569077158,T3
5764607771497203449,T3
5764607981824773557,T3
5764607983280197050,T2
5764607835829439328,T3
5764607943027461448,T1
5764607664177545499,T1
5764607813628988845,T1
5764607820281155021,T2
5764607937520339990,T3
5764607985901637080,T3
5764607992331504482,T3
5764608025185486859,T1
5764608007321947500,T3
5764608063173299682,T3
5764607590877889352,T3
5764607875453029714,T3
5764608010631253353,T1
5764607800345626513,T1
5764607828606845077,T1
5764607783828456999,T3
5764607851801349449,T3
5764607959716597022,T3
5764607975185190364,T3
5764608067036251224,T1
5764607559890373927,T3
5764607814002282016,T3
5764607900644019685,T3
5764607801658445164,T1
5764607806557390871,T3
5764607883233463724,T1
5764607894373533404,T2
5764608006806048115,T3
5764607580488600590,T3
5764607974811897201,T1
5764607738123126849,T3
5764607798915368240,T1
5764607887457127904,T1
5764607955643927989,T3
5764607989601012189,T3
5764607846759796297,T1
5764607853089000877,T3
5764607883866803337,T1
5764607965861250204,T3
5764607695009877516,T1
5764607838589291898,T2
5764607932784971164,T1
5764607999478598194,T1
5764607730380441646,T3
5764607820293736163,T3
5764607875750825328,T1
5764607800370793803,T1
5764607897070472704,T3
5764607960886807436,T3
5764607565540101721,T3
5764607939231616451,T2
5764608046802931311,T3
5764607891211029906,T1
5764607906511851152,T3
5764607665314205206,T3
5764607843073002479,T1
5764607910924258637,T3
5764607930092226369,T3
5764607939986590559,T3
5764607949973228680,T1
5764607989886222489,T3
5764608028666760204,T1
5764607776396151628,T1
5764607808549686687,T1
5764607874039549315,T1
5764607962094767501,T3
5764607902195912126,T1
5764607982701383249,T2
5764608019137301915,T3
5764607833027643648,T3
5764607860445810221,T3
5764607972966402238,T3
5764608020286541203,T3
5764608052523961942,T3
5764607799385132023,T3
5764607888811888014,T1
5764608029815999843,T3
5764608045049709169,T2
5764607850899574296,T3
5764607868289155157,T3
5764607886635044262,T1
5764607893232684537,T1
5764607983930314145,T3
5764607814149080745,T3
5764607823938588058,T3
5764607887612317082,T1
5764608031149787591,T1
5764608049143352688,T1
5764608063156521577,T1
5764607535131397654,T3
5764607751066749620,T1
5764607985293461656,T3
5764608018717868615,T3
5764607844692004265,T3
5764607924601884086,T3
5764607554777518019,T2
5764607818918005331,T3
5764607836651520147,T3
5764607868687617031,T3
5764607878888164390,T1
5764607949977423251,T3
5764607745282803968,T3
5764607819358407219,T1
5764607941446208959,T3
5764607974753176979,T1
5764607559298976976,T1
5764607814497209732,T3
5764607830620114291,T3
5764607874173766732,T1
5764607963273366917,T3
5764608012703239178,T1
5764607582933880040,T3
5764607983317945777,T3
5764607719240371681,T2
5764607810676198738,T1
5764607995888272523,T3
5764608007972062356,T1
5764608010211822999,T3
5764607911255608208,T3
5764607944814235062,T3
5764607948941429738,T3
5764608049642473656,T1
5764607853130944012,T2
5764607912841055689,T1
5764607954683432532,T3
5764607878036720437,T1
5764607958386999408,T3
5764607578198508522,T3
5764607775502764951,T2
5764607960521901363,T3
5764608029287517607,T3
5764607536234499417,T3
5764607645378676468,T1
5764608027370719116,T3
5764608042717678989,T1
5764607920973811200,T3
5764608049843800746,T3
5764607831693856162,T3
5764607837964340860,T2
5764607941773364567,T3
5764607935788092436,T1
5764607977378810783,T3
5764607996639055320,T2
5764607997192703542,T3
5764608030289956258,T2
5764607787435560708,T3
5764607823632403844,T3
5764607853428739736,T3
5764608001139542182,T3
5764608042403106189,T3
5764608003714845741,T3
5764608042482797608,T1
5764607962312871361,T3
5764608029715336364,T1
5764607801461313067,T2
5764607865231510240,T1
5764607883975855542,T1
5764607900631436355,T3
5764607933128904094,T3
5764608048157689919,T3
5764607668027919596,T3
5764607912467762193,T2
5764607914321642637,T3
5764607930868174223,T1
5764607816615333434,T1
5764607846923373571,T2
5764607889965320166,T2
5764607910521605679,T3
5764607942201183240,T1
5764607578202704634,T2
5764607899549305806,T3
5764607929916066726,T2
5764607848093584941,T1
5764607858956832017,T3
5764607878066081206,T2
5764607915349249389,T2
5764607843152694852,T3
5764607912551648790,T1
5764607966452649301,T3
5764607841290423103,T3
5764607943895681547,T1
5764607958479277626,T2
5764607959230057899,T3
5764607834508234219,T2
5764607890158259707,T3
5764607621605363110,T3
5764607867873921157,T3
5764607893534674458,T3
5764607910773260364,T1
5764607913407285875,T3
5764607991073213874,T1
5764608008144031020,T3
5764608020286541209,T3
5764608057016061262,T3
5764607842930396189,T1
5764608002276198734,T3
5764607659471539189,T3
5764607845769940582,T1
5764607861129480549,T2
5764607957086767110,T1
5764607965785754987,T1
5764607979215914269,T3
5764608046144425196,T3
5764607739289144087,T3
5764607811783495216,T1
5764607813574462300,T3
5764607831345728302,T1
5764607874547060162,T3
5764607995955383693,T3
5764608021234452352,T3
5764607608955342461,T3
5764607623119506832,T1
5764607837947563045,T1
5764607897854807488,T3
5764607975743032787,T3
5764607984509128331,T3
5764608008899005475,T3
5764607629255773119,T3
5764607943706938182,T3
5764607947557309901,T3
5764608054281374600,T3
5764608072501431317,T3
5764607723514365899,T1
5764607835875576967,T3
5764607853017695969,T1
5764607997763128763,T3
5764607865038573110,T1
5764607905933036960,T1
5764607939030289965,T3
5764607945212693072,T1
5764607970055556460,T1
5764607764706624079,T3
5764607848496237988,T3
5764608028960361277,T2
5764607942901632568,T3
5764607988007176669,T1
5764608054843411184,T1
5764607879479561670,T1
5764607949767707656,T1
5764608027056147242,T3
5764607878988827270,T3
5764607914086762456,T3
5764607960786144697,T1
5764608054063271371,T3
5764607650143407058,T2
5764607751708479364,T3
5764607738362202922,T3
5764607938715716997,T1
5764607988397247425,T2
5764608071972949415,T3
5764607825129769004,T1
5764607844822027329,T3
5764607913948351440,T3
5764608002137787929,T3
5764608006692801388,T2
5764607672381603895,T3
5764607809065585161,T3
5764607967937433186,T1
5764607781534174033,T3
5764607811485699254,T3
5764607860206734681,T3
5764607983066286795,T3
5764607997700213658,T1
5764608049390816772,T1
5764607799989111413,T2
5764608030575169024,T3
5764607633814981562,T3
5764607696633073185,T3
5764607887301938224,T2
5764607988174949718,T3
5764608051626380602,T2
5764607893173962798,T3
5764608026812877853,T1
5764607898966296749,T1
5764607910320276816,T2
5764607968973426159,T1
5764608046421249332,T3
5764607830251015726,T3
5764607856306032266,T1
5764608071125700067,T3
5764607838127915644,T1
5764607846143231151,T1
5764607905127730223,T3
5764607966549117789,T1
5764608024757669431,T3
5764608049210461606,T3
5764607992151150016,T1
5764608054809857441,T1
5764607967568333799,T3
5764607806758717977,T2
5764607553536003443,T1
5764607860252872307,T3
5764607869136407941,T1
5764607902023945144,T3
5764607946529705407,T3
5764607804774813028,T1
5764607801884935925,T3
5764607836764769658,T1
5764607837322609682,T2
5764607976858715224,T3
5764607854133382415,T3
5764608007108037702,T1
5764608031489523868,T3
5764607818045590555,T3
5764607934517218741,T3
5764608038129110050,T1
5764607568685829090,T2
5764607734721547899,T1
5764607778090649713,T2
5764607813587045854,T1
5764607824957803109,T3
5764607959842426202,T3
5764608022882814571,T3
5764608054646279557,T3
5764608061940173393,T3
5764607545008983908,T2
5764607747753248878,T3
5764607824093776686,T3
5764607842821344619,T3
5764607863113386170,T1
5764607876145089719,T3
5764608007527467188,T3
5764608034689781136,T3
5764608061873064261,T1
5764608069582196158,T3
5764607821552028951,T3
5764607872856755854,T3
5764607906180499660,T3
5764607925973420674,T3
5764607962132516220,T1
5764607969120226877,T1
5764607976934214110,T3
5764608043162274849,T3
5764607954389831208,T3
5764608010065022025,T3
5764608027941146023,T2
5764607949184699600,T1
5764607971599060131,T3
5764607837565881307,T1
5764607909326228915,T1
5764608051085315645,T3
5764607710755294609,T3
5764607768829627285,T3
5764607813524131129,T1
5764607837431663975,T3
5764607855551057326,T3
5764607871447467180,T3
5764607953047653785,T3
5764608003597405163,T3
5764607862165474242,T3
5764607960626760651,T1
5764608003832286644,T3
5764607909636607113,T3
5764607966444260813,T3
5764608058958023608,T3
5764608069942906414,T3
5764607882553986100,T2
5764608071347998111,T1
5764607718632196162,T1
5764607846835293693,T3
5764607863402794379,T3
5764607899104710015,T3
5764607969703234117,T3
5764607978268003766,T3
5764607997310143733,T3
5764608064666471203,T1
5764607736508320261,T1
5764607946840083470,T1
5764607947498589409,T3
5764607974077893537,T2
5764607812764962232,T3
5764607845610556751,T2
5764607954335303411,T1
5764607968696602206,T3
5764607978309946174,T2
5764608058492456250,T3
5764607909665964660,T2
5764607948471668326,T1
5764608027114868372,T3
5764608052532350590,T1
5764608066457439102,T3
5764607660482367101,T1
5764607643260554037,T1
5764607693990659062,T1
5764608018843700761,T1
5764608071633210775,T2
5764607808050564118,T3
5764607836588609148,T1
5764607978649685590,T1
5764607980893637629,T3
5764608034052244560,T2
5764607620317710484,T1
5764607652961978467,T3
5764607703008415544,T1
5764607804309244399,T1
5764607912564231161,T3
5764607667453299650,T3
5764607903080909540,T3
5764608010564144520,T3
5764608055988455074,T2
5764608001256983594,T3
5764608027161002037,T3
5764607828770424111,T1
5764607884575640479,T3
5764607805009693572,T3
5764607835284179775,T2
5764607883527061603,T1
5764607924723518981,T3
5764607927735028656,T3
5764607980931386805,T3
5764607984664315558,T3
5764608015744109361,T3
5764608021259619348,T3
5764608056076534217,T3
5764607654350292750,T3
5764607895971564992,T1
5764608016557804977,T3
5764607838622846389,T1
5764607963923482978,T1
5764607990855110175,T2
5764607863264382009,T3
5764607874626751916,T3
5764607883598367616,T1
5764607899062766578,T3
5764607901306719876,T3
5764607994474793802,T3
5764608012707432475,T2
5764607631931739366,T1
5764607829097581150,T2
5764607843236580760,T3
5764607897338908091,T1
5764608007233867125,T3
5764608048757476857,T1
5764608055745187414,T3
5764608058479872922,T3
5764607757362400658,T3
5764607929010097578,T3
5764607954343690794,T3
5764608052968557920,T3
5764607603993478804,T3
5764607673111416182,T3
5764607999633787970,T3
5764607625787084316,T2
5764607861636992028,T1
5764607648511821345,T3
5764607841185566256,T3
5764607842712292772,T3
5764607867257359794,T1
5764607873393625552,T3
5764607880804961747,T3
5764608042793173940,T1
5764607929354030444,T3
5764608069234068828,T2
5764607895027846148,T1
5764607926464153538,T1
5764607965047557613,T1
5764608005057023360,T3
5764607843609872175,T3
5764607847418299305,T3
5764607923075154200,T3
5764607940959669675,T1
5764607960517708645,T3
5764607988112034827,T1
5764607681793625385,T1
5764607825700195101,T3
5764607849028913998,T3
5764608042445049233,T3
5764607588852043295,T3
5764607880934984751,T2
5764607964896561523,T3
5764607533051022828,T3
5764607762101963024,T2
5764607825054273050,T3
5764607894201568033,T1
5764607926006975070,T3
5764607815260572258,T3
5764607908655140270,T3
5764607528525367396,T3
5764607768544415576,T3
5764607897359879572,T3
5764607945493712309,T1
5764607598872234602,T1
5764607925642068057,T1
5764607981615058275,T3
5764607996123155928,T1
5764607968902123147,T1
5764608014414514777,T1
5764608029727919522,T1
5764607808205753632,T1
5764607895086565520,T3
5764607907862416651,T2
5764607929194645688,T3
5764608027433635468,T3
5764607825217850261,T1
5764607866254921120,T3
5764607873708199541,T3
5764607872902890601,T1
5764607845782522478,T1
5764607892293160376,T3
5764607532337990302,T3
5764607803684293538,T1
5764607811078851845,T2
5764607818909617607,T3
5764607899738050038,T3
5764607936840863330,T1
5764607942339595690,T3
5764607972366617791,T3
5764608041165786132,T3
5764608062938417781,T3
5764607872277941831,T1
5764608022601796996,T3
5764608054369453868,T1
5764607824278326330,T2
5764607831253454383,T3
5764607856574466099,T1
5764607880200980180,T3
5764607911620513180,T1
5764607944432550275,T3
5764607973306142107,T3
5764608003026980281,T2
5764608005665196583,T3
5764607672540991283,T3
5764607819563928932,T2
5764607828296469968,T2
5764607858013113776,T3
5764607935339302075,T3
5764607947720887817,T1
5764607974782536227,T3
5764607997448555328,T3
5764607542911831673,T1
5764607919195423797,T1
5764607825524033860,T2
5764607837591047685,T1
5764607912346124924,T1
5764607920722151378,T2
5764607981308873190,T3
5764607929727323709,T2
5764607948723326415,T3
5764608014406126056,T3
5764607673820253548,T1
5764607813926783790,T3
5764607815856164204,T2
5764608032227722997,T1
5764607823917616128,T1
5764607933107931951,T1
5764607695102150347,T3
5764607870214344131,T1
5764607900144897448,T1
5764607940791895835,T3
5764608005468065292,T3
5764608054885354885,T3
5764607984848866273,T3
5764607963332086551,T3
5764608011428169569,T1
5764608028431876113,T1
5764607889659137452,T1
5764607991635250624,T1
5764607556308437948,T3
5764607771149076995,T1
5764607804074364313,T3
5764607552646807827,T1
5764607800203021708,T1
5764607895224976677,T3
5764607913625390456,T1
5764607950426212850,T3
5764608025013521296,T3
5764608072455291449,T3
5764607742061576424,T1
5764607833048616346,T3
5764607890896456751,T3
5764607960970692908,T3
5764608064997821826,T1
5764607873183910953,T3
5764607912916549844,T1
5764607530089842884,T3
5764607813406690419,T1
5764607985037610487,T1
5764607554337115926,T3
5764607970252688562,T1
5764607810168687979,T3
5764607878695225261,T3
5764607908705471934,T3
5764607923607834046,T3
5764608068240018488,T1
5764608050422615598,T3
5764608070068735224,T3
5764607530152759239,T1
5764607949922895889,T3
5764607973234838945,T1
5764607677351856390,T3
5764607835481312832,T3
5764607860273842174,T3
5764607878959467871,T1
5764607936442404209,T1
5764608043715923437,T3
5764607821543639859,T1
5764607911935083600,T1
5764607824894888622,T3
5764608028041809290,T1
5764607928561306157,T3
5764607966268099972,T3
5764607980734254124,T3
5764608006734744061,T1
5764607826509695999,T1
5764607837310026364,T1
5764607931031751785,T2
5764607960408656951,T3
5764607574897593837,T2
5764607857383968173,T3
5764608056911200264,T2
5764607601556589791,T1
5764607804992916559,T1
5764607869555838497,T2
5764607896101588319,T2
5764607954217864808,T1
5764607990276296122,T1
5764608047167835488,T3
5764607839499455906,T1
5764608055170566326,T3
5764607629184469665,T3
5764608021750353470,T1
5764608052901446404,T3
5764608009456848204,T3
5764608030214458789,T3
5764607777465698970,T1
5764607832230727079,T2
5764607839184883257,T1
5764607871661379051,T2
5764607882713370112,T1
5764607886635044079,T3
5764607998438411819,T3
5764608012397055246,T3
5764608033087554597,T1
5764608004255911309,T3
5764608030982015432,T3
5764608072497237393,T3
5764607585265913235,T3
5764607870906403192,T3
5764607913596027512,T2
5764607803457801658,T1
5764607922232102331,T1
5764607934286531156,T3
5764607951126662552,T3
5764608012871010273,T2
5764608048346435147,T3
5764607813666737454,T3
5764607948631051315,T1
5764607844142548378,T2
5764607904171429226,T1
5764607914795600421,T3
5764607998526492211,T1
5764607855198732798,T3
5764607948647826333,T3
5764607857312665111,T3
5764607717197745384,T3
5764607801666833922,T3
5764607859594366276,T1
5764607893316569797,T3
5764607939588132361,T3
5764607961255906606,T3
5764607979626958226,T1
5764607987776489454,T3
5764608026330529824,T3
5764608039286738250,T3
5764608065534689386,T1
5764607988124615700,T1
5764608004302048315,T1
5764608062787423766,T1
5764607716228860864,T1
5764607733119323098,T1
5764607871057398726,T1
5764607996840381797,T1
5764608053081803573,T1
5764607805953409860,T1
5764607958793850065,T2
5764608066268692509,T3
5764607562566338771,T1
5764607817861041095,T3
5764608053467680174,T3
5764607853139330786,T3
5764607940145974830,T3
5764608024594091208,T3
5764608040721190240,T3
5764607719768854276,T1
5764607913730248128,T3
5764607916121001408,T1
5764607860991069816,T1
5764607890787402731,T3
5764607940863200630,T3
5764607976686751124,T3
5764607709098544333,T3
5764607813775789225,T3
5764607832956341595,T1
5764607735937895848,T3
5764607819396155820,T3
5764607937402899892,T3
5764608008764785706,T1
5764607681831374348,T1
5764607756536120086,T1
5764607859720195587,T3
5764607963864763088,T3
5764607965269855467,T3
5764607986602084529,T3
5764607917031164945,T2
5764607976699334062,T2
5764607903793941929,T3
5764607921246439077,T1
5764607839725948572,T3
5764607632011430111,T2
5764607740098642943,T3
5764607752056606514,T3
5764607758251591933,T1
5764607921326132790,T3
5764607928494198186,T2
5764607933632220571,T1
5764607942926795702,T3
5764607979664707164,T3
5764608019330237525,T3
5764608021905541972,T3
5764607544912514990,T2
5764607770113083609,T3
5764607800081386930,T3
5764607843223997745,T2
5764608023822339681,T3
5764607711199891047,T3
5764607571252744124,T3
5764607995133297076,T2
5764608054298152383,T3
5764607867932642954,T1
5764608070228118783,T2
5764607828439075975,T2
5764607852505991530,T1
5764607869849438535,T3
5764607880477804498,T3
5764607940049505778,T3
5764607995435289880,T2
5764607553204653534,T3
5764607811426979053,T3
5764607822797736976,T1
5764607982655245419,T1
5764608051940951797,T1
5764608060526692966,T3
