city_name,country_code,first_online_date,shop_id,activity_days,asp,b_p1p2,commission_per_order,days_in_data,eff_online_days,is_healthy_store,ted_per_order,b_cancel_rate,online_rate,photo_rate,recurrency_rate
Mexico City,MX,2024-02-14,5764607525731962481,null,0.000000000000000000,0.0,0.000000000000000000,14,1,0,0.000000000000000000,0.0,0.11424768518518519,1.0,0.0
Bogota D.C.,CO,2023-12-15,5764607613208366446,null,21782.272727272727300000,0.004932735426008968,5057.090909090909100000,14,12,0,6463.636363636363600000,0.0,0.7098611111111112,0.3005893909626719,0.0
Xalapa,MX,2024-01-16,5764607615242603284,null,219.500000000000000000,7.451564828614009E-4,57.000000000000000000,14,8,0,0.000000000000000000,0.0,0.5545870870870871,0.5618279569892473,0.125
Lima,PE,2024-01-18,5764607607873211329,null,0.000000000000000000,0.0,0.000000000000000000,14,5,3,0.000000000000000000,0.0,0.2564186507936508,1.0,0.0
Mexico City,MX,2024-01-16,5764607599128088077,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-02-14,5764607775624400807,null,182.410114503816800000,0.011410924701038154,58.037175572519100000,14,70,70,51.871851145038200000,0.0037735849056603774,0.9023962659704915,1.0,0.38162544169611307
Toluca,MX,2023-12-08,5764607668682231065,null,126.520000000000000000,0.003563791874554526,48.600000000000000000,14,7,3,58.560000000000000000,0.0,0.3412019230769231,1.0,0.0
Medellín,CO,2024-01-13,5764607569184951885,null,30588.710144927536200000,0.012905506938919826,7822.492753623188400000,14,14,0,10084.427536231884100000,0.007142857142857143,0.8984452632166584,0.5357142857142857,0.37373737373737376
Mexico City,MX,2024-04-10,5764607687313329044,null,148.013399014778300000,0.007549404189179187,43.147783251231500000,14,46,37,48.084482758620700000,0.0,0.7175086723431093,0.9415996614473128,0.25
Tuxtla Gutierrez,MX,2024-05-27,5764607828124500887,null,233.201136363636400000,0.008850427770675583,68.258863636363600000,14,28,28,71.758750000000000000,0.011235955056179775,0.7936018867206815,1.0,0.20408163265306123
San Luis Potosi,MX,2024-02-23,5764607744548802087,null,178.653024193548400000,0.013509847539471542,47.436653225806500000,14,45,42,47.148387096774200000,0.0311284046692607,0.8732059620596206,0.6822241428983002,0.5806451612903226
Mexico City,MX,2023-12-27,5764607652735487471,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Tijuana,MX,2024-05-21,5764607651590442379,null,301.171875000000000000,0.008098891730605285,85.125000000000000000,14,15,15,18.390625000000000000,0.0,0.7847973295183596,0.9387755102040817,0.21951219512195122
Monterrey,MX,2024-05-25,5764607895975755944,null,156.444921875000000000,0.009375223645602233,48.283906250000000000,14,26,26,64.837890625000000000,0.0,0.951055923473142,1.0,0.02127659574468085
Cancun,MX,2024-02-20,5764607663351271360,null,203.845099009901000000,0.010041120780338529,59.375346534653500000,14,45,33,51.561336633663400000,0.019417475728155338,0.784963816671134,0.9484931506849315,0.2571428571428571
Lima,PE,2023-11-22,5764607702005976378,null,39.000000000000000000,0.0013386880856760374,11.700000000000000000,14,4,4,3.400000000000000000,0.0,0.27419312169312166,0.7727272727272727,0.0
San Jose,CR,2024-05-14,5764607819941413019,null,7326.266666666666700000,0.012258064516129033,2195.000000000000000000,14,12,0,1287.466666666666700000,0.25,0.8562847222222222,0.5406976744186046,0.5294117647058824
Mexicali,MX,2024-02-15,5764607675833519944,null,0.000000000000000000,0.0,0.000000000000000000,14,2,0,0.000000000000000000,0.0,0.0888510101010101,0.9823008849557522,0.0
Queretaro,MX,2024-04-11,5764607958777069604,null,0.000000000000000000,0.0,0.000000000000000000,14,14,14,0.000000000000000000,0.0,0.9380304928989139,1.0,0.0
Monterrey,MX,2024-01-11,5764607664676670823,null,319.514098360655700000,0.006219172206733862,85.813278688524600000,14,22,22,41.290819672131100000,0.0,0.926234489744239,0.6060606060606061,0.2631578947368421
Mexico City,MX,2023-12-27,5764607553951239719,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.0,0.0
Mexico City,MX,2024-04-17,5764608008643149977,null,129.750000000000000000,0.006454587367450438,44.085185185185200000,14,7,0,63.870370370370400000,0.03571428571428571,0.23502028714107365,0.7894736842105263,0.24
Guadalajara,MX,2023-12-05,5764607763989400787,13,221.024370860927200000,0.008367974950062085,67.038211920529800000,14,32,32,62.412119205298000000,0.0,0.9170692274305555,1.0,0.4017857142857143
Medellín,CO,2024-04-18,5764607891957612703,null,26172.444444444444400000,0.0032427039161885755,6333.666666666666700000,14,11,10,19392.444444444444400000,0.0,0.7645087509944312,0.7704918032786885,0.1111111111111111
Mexico City,MX,2024-02-26,5764607627548692085,null,153.952020202020200000,0.007022858716606995,42.781010101010100000,14,32,26,160.039393939393900000,0.0,0.770744885631978,0.969509290138161,0.1
Guadalajara,MX,2024-04-13,5764608053320876099,null,237.281751824817500000,0.00611930442438917,64.149635036496400000,14,30,30,87.351459854014600000,0.0,0.9623628759637095,1.0,0.2465753424657534
Mexico City,MX,2024-04-16,5764607767072214933,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.02127659574468085
Toluca,MX,2023-12-15,5764607539422169340,null,132.557812500000000000,0.014629754670267838,37.187968750000000000,14,32,32,40.828125000000000000,0.0,0.9055961593579823,0.9319606087735004,0.2375
Mexico City,MX,2024-05-24,5764607569616965561,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7916666666666666,0.0
Lima,PE,2023-12-19,5764607540617546576,null,0.000000000000000000,0.0,0.000000000000000000,14,9,9,0.000000000000000000,0.0,0.5971412803532008,0.9629629629629629,0.0
Mexico City,MX,2024-03-13,5764607658318106615,null,175.000000000000000000,0.0010162601626016261,54.000000000000000000,14,14,14,25.500000000000000000,0.0,0.941947308132875,0.6427703523693803,0.0
Lima,PE,2024-01-23,5764607634414767461,null,0.000000000000000000,0.0,0.000000000000000000,14,14,0,0.000000000000000000,0.0,0.7709778911564626,0.48148148148148145,0.0
Toluca,MX,2024-05-12,5764607662256556459,null,205.294166666666700000,0.009570831750854538,59.966388888888900000,14,38,38,31.247222222222200000,0.04,0.9701689469320067,0.849802371541502,0.27586206896551724
Morelia,MX,2023-11-29,5764607682796064104,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8333333333333334,0.0
Merida,MX,2023-12-19,5764607607034349472,null,235.400000000000000000,0.002952029520295203,62.400000000000000000,14,13,12,0.000000000000000000,0.0,0.7922867063492064,1.0,0.2857142857142857
Mexico City,MX,2024-05-10,5764607968482689524,null,137.712903225806500000,0.005579553635709143,44.818064516129000000,14,19,19,53.695161290322600000,0.0,0.9866087636932708,1.0,0.08695652173913043
Chihuahua,MX,2024-05-06,5764607574864035910,null,182.546857142857100000,0.0054417871974795935,51.784285714285700000,14,18,3,62.015714285714300000,0.0,0.42408902288789463,1.0,0.09090909090909091
Lima,PE,2024-04-08,5764607897896747222,null,25.950000000000000000,0.0029069767441860465,6.300000000000000000,14,2,0,0.000000000000000000,0.0,0.06715029761904762,0.9387755102040817,0.0
Culiacan,MX,2024-06-13,5764607728606252541,null,0.000000000000000000,0.0,0.000000000000000000,3,2,1,0.000000000000000000,0.0,0.6029761904761904,0.8823529411764706,0.0
Cancun,MX,2024-03-22,5764607990158852121,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.14285714285714285
Mazatlan,MX,2024-03-15,5764607738022465105,null,326.753571428571400000,0.003772635814889336,89.721428571428600000,14,14,12,5.271428571428600000,0.0,0.6873200757575758,0.6774193548387096,0.0
San Luis Potosi,MX,2024-06-05,5764607841684685400,null,0.000000000000000000,0.0,0.000000000000000000,11,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-03-14,5764607755571433425,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.75,0.0
Mexico City,MX,2024-01-26,5764607730179116830,null,153.321250000000000000,0.008368200836820083,44.107500000000000000,14,17,17,22.280000000000000000,0.0,0.8172350942230461,0.8777777777777778,0.05357142857142857
Jaurez CHIH,MX,2024-06-07,5764607855513306120,null,312.230000000000000000,0.00429553264604811,80.580000000000000000,9,9,9,0.000000000000000000,0.0,0.8517532467532467,0.9045454545454545,0.0
Lima,PE,2024-02-23,5764607768129178511,null,30.380000000000000000,5.518763796909492E-4,9.450000000000000000,14,11,10,7.000000000000000000,0.0,0.715420579029734,0.7164179104477612,0.0
Lima,PE,2023-12-11,5764607700412140708,null,13.600000000000000000,9.285051067780873E-4,6.000000000000000000,14,11,10,13.000000000000000000,0.0,0.8318455387205387,0.7741935483870968,0.0
Torreon,MX,2024-05-27,5764607863235019555,null,157.288888888888900000,0.004735792622133599,41.920000000000000000,14,16,8,19.788888888888900000,0.0,0.8400752314814813,0.5218978102189781,0.0
Medellín,CO,2023-11-17,5764607641419254220,null,48280.000000000000000000,0.004352987732489117,9660.000000000000000000,14,10,9,4280.000000000000000000,0.0,0.6272839506172839,0.9385964912280702,0.4358974358974359
Torreon,MX,2024-01-19,5764607559554829540,null,244.220454545454500000,0.009307135470527405,67.131818181818200000,14,18,17,17.468181818181800000,0.0,0.850993117010816,0.7580645161290323,0.375
Mexico City,MX,2024-04-05,5764607699552308757,null,136.184771784232400000,0.021834417794233753,56.289488243430200000,14,75,75,114.419031811894900000,0.0,0.9103935453414015,1.0,0.256198347107438
Barranquilla,CO,2024-06-08,5764607795685754793,null,22044.297297297297300000,0.004675081813931743,4597.783783783783800000,8,8,8,31963.783783783783800000,0.0,0.9580451781059948,1.0,0.36363636363636365
Guadalajara,MX,2024-05-16,5764607809048805489,null,183.743684210526300000,0.00712294828120161,48.990000000000000000,14,20,13,55.422631578947400000,0.09302325581395349,0.6732482337829158,0.9413489736070382,0.0
Mazatlan,MX,2024-05-13,5764607789771785984,null,156.096727272727300000,0.00781571369806664,45.319272727272700000,14,18,10,40.687454545454500000,0.017857142857142856,0.5365003465003465,0.625,0.0
Cancun,MX,2024-04-09,5764607917475758164,null,166.104358068315700000,0.026880759975199925,53.488692579505300000,14,114,13,105.014919513152700000,0.0,0.45755173114408515,1.0,0.22343324250681199
Mexico City,MX,2024-01-16,5764607638500019255,null,182.800000000000000000,4.34593654932638E-4,54.840000000000000000,14,12,12,60.000000000000000000,0.0,0.9989457070707072,1.0,0.0
Medellín,CO,2024-03-04,5764607615095803211,null,28879.675159235668800000,0.009228887529882693,6572.445859872611500000,14,14,14,14517.331210191082800000,0.006289308176100629,0.9596689872236002,0.7906976744186046,0.4819277108433735
Bogota D.C.,CO,2024-01-26,5764607659333127951,null,36954.547619047619000000,0.01703255109765329,8907.857142857142900000,14,12,9,57066.523809523809500000,0.0,0.588125,1.0,0.1935483870967742
Medellín,CO,2024-02-19,5764607679373512619,null,27943.913043478260900000,0.005639097744360902,7474.173913043478300000,14,14,14,13330.000000000000000000,0.0,0.9875667938931298,1.0,0.037037037037037035
Culiacan,MX,2024-04-02,5764607683735588850,null,215.500000000000000000,0.0017730496453900709,57.310000000000000000,14,2,0,34.250000000000000000,0.0,0.05354477611940298,0.9565217391304348,0.0
Guadalajara,MX,2024-02-20,5764607669537868641,null,0.000000000000000000,0.0,0.000000000000000000,14,11,11,0.000000000000000000,0.0,0.8974305555555556,1.0,0.125
Lima,PE,2023-12-21,5764607709039823854,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Medellín,CO,2024-03-12,5764607763834212350,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Cali,CO,2024-03-06,5764607727343767520,null,43525.000000000000000000,9.377930603313535E-4,10833.333333333333300000,14,14,13,10300.000000000000000000,0.0,0.8838373015873017,1.0,0.0
Cali,CO,2023-12-02,5764607566915833253,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.96875,0.0
Puebla,MX,2023-11-25,5764607718942575527,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Toluca,MX,2024-06-05,5764608067124331474,null,296.500000000000000000,0.003236245954692557,86.040000000000000000,11,2,2,56.000000000000000000,0.0,0.2145151515151515,0.6818181818181818,0.0
Lima,PE,2024-04-11,5764607942419284064,null,27.940000000000000000,0.003427592116538132,8.051428571428600000,14,14,14,13.004285714285700000,0.0,0.9158792965627499,1.0,0.0
Mexico City,MX,2023-11-09,5764607751196773327,41,292.978662790697700000,0.007265469061876247,82.380000000000000000,14,41,0,49.889709302325600000,0.0223463687150838,0.9118057941142791,0.2568756875687569,0.42857142857142855
Cali,CO,2023-12-16,5764607537857692707,null,26200.000000000000000000,2.289901534234028E-4,5050.000000000000000000,14,11,10,0.000000000000000000,0.0,0.8288788487282464,0.9393939393939394,0.0
Guadalajara,MX,2024-01-24,5764607610129747442,null,200.195614035087700000,0.008202697776157493,52.565263157894700000,14,32,32,52.909649122807000000,0.0,0.9557656250000001,1.0,0.15
Mexico City,MX,2023-12-11,5764607663061863126,null,219.327276422764200000,0.009961127308066083,101.545121951219500000,14,50,50,157.318495934959300000,0.0234375,0.9170897435897435,0.6641294005708849,0.4666666666666667
Mexico City,MX,2024-03-23,5764608069133402216,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.0625,0.0
Lima,PE,2024-04-20,5764608026838040747,null,26.276500000000000000,0.0038044512079132586,8.351500000000000000,14,14,14,22.637000000000000000,0.0,0.9902507936507936,0.839541547277937,0.2
San Juan del Rio,MX,2024-05-24,5764607908499948359,null,0.000000000000000000,0.001466275659824047,0.000000000000000000,14,0,0,0.000000000000000000,1.0,0.007863656339266096,1.0,0.25
Mexico City,MX,2024-03-04,5764607693193742445,null,175.672733198820400000,0.01737020177004138,59.304918516219200000,14,272,272,99.839272078224400000,0.007696951403561726,0.9151571719193583,0.9740696278511405,0.32942847000354986
Medellín,CO,2024-02-23,5764607723329818570,null,22074.565217391304300000,0.012080373945243732,6415.635869565217400000,14,13,13,23214.646739130434800000,0.0,0.8933582564428891,0.8846153846153846,0.14285714285714285
Mexico City,MX,2024-05-14,5764607927915381360,null,130.052818532818500000,0.011423396778186712,48.076123552123600000,14,113,90,82.926872586872600000,0.006901840490797546,0.7697939116649609,0.9107142857142857,0.20112781954887218
Lima,PE,2023-11-30,5764607525715185209,7,17.292727272727300000,0.006415191172696947,7.231818181818200000,14,14,13,18.666363636363600000,0.0,0.9366805555555556,0.875,0.0
Cancun,MX,2024-03-26,5764607963558576213,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-05-20,5764607847598654249,null,143.946500946969700000,0.017082217031470386,48.668939393939400000,14,162,162,59.949526515151500000,0.010948905109489052,0.9809635059442159,1.0,0.40922473012757604
Guadalajara,MX,2024-04-21,5764607945837641947,null,111.160640000000000000,0.010329601009304527,32.178080000000000000,14,31,31,36.488160000000000000,0.0,0.7997217955282471,1.0,0.21153846153846154
Mexico City,MX,2024-04-23,5764607843769254141,null,98.535714285714300000,0.0026993865030674846,31.602857142857100000,14,14,9,45.142857142857100000,0.36363636363636365,0.6475211528291909,1.0,0.0
Cali,CO,2024-02-15,5764607583588192182,null,24611.666666666666700000,0.003546761246966586,5773.333333333333300000,14,13,13,5553.333333333333300000,0.11764705882352941,0.8565133158698973,0.9879032258064516,0.21739130434782608
Queretaro,MX,2024-03-20,5764607545264835714,null,126.515625000000000000,0.012968639471822684,32.631250000000000000,14,23,4,29.135416666666700000,0.0,0.926498164831498,1.0,0.041666666666666664
Mexico City,MX,2024-03-07,5764607544270782576,null,164.647110655737700000,0.018324220481749667,46.230942622950800000,14,55,0,66.847991803278700000,0.024242424242424242,0.354721528183864,1.0,0.14893617021276595
Monterrey,MX,2024-02-12,5764607581075804054,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.6,0.0
Cartagena,CO,2024-01-31,5764607599664959048,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Monterrey,MX,2024-02-08,5764607699485200180,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.782608695652174,0.0
Mexico City,MX,2024-01-18,5764607595558735079,null,187.490435203094800000,0.017322212900360262,78.969226305609300000,14,234,234,107.561972920696300000,0.0,0.8718717807211186,1.0,0.2246588693957115
Medellín,CO,2023-11-20,5764607772361231701,6,26818.500000000000000000,0.002544529262086514,5789.000000000000000000,14,6,5,8789.000000000000000000,0.0,0.49696360153256713,1.0,0.0
Mexico City,MX,2024-03-04,5764607781819387845,null,0.000000000000000000,0.0016666666666666668,0.000000000000000000,14,3,1,0.000000000000000000,0.5,0.12851307841728538,0.96875,0.0
Bogota D.C.,CO,2024-01-19,5764607782968626507,null,0.000000000000000000,0.0,0.000000000000000000,14,2,1,0.000000000000000000,0.0,0.08018617021276596,1.0,0.0
Cancun,MX,2024-05-18,5764607984970498832,null,192.938189273767100000,0.015360727555037985,54.449520880543900000,14,347,328,50.222850976583600000,0.0049714406600380795,0.8228328921313645,0.8460514640638864,0.34771679932970256
Medellín,CO,2023-12-09,5764607714341424503,null,32542.376623376623400000,0.018072289156626505,8031.220779220779200000,14,14,14,9918.077922077922100000,0.023529411764705882,0.9383818342151674,0.9302325581395349,0.39285714285714285
Guadalajara,MX,2024-06-06,5764607844612310034,null,91.652173913043500000,0.005822077317186773,27.286956521739100000,10,13,13,34.113043478260900000,0.0,0.8838000602228245,1.0,0.26666666666666666
Monterrey,MX,2023-11-30,5764607796684000712,5,156.340909090909100000,0.0033810143042912874,41.281818181818200000,14,12,13,44.913636363636400000,0.07692307692307693,0.731051939513478,0.9479768786127167,0.0
Medellín,CO,2024-02-27,5764607750248861619,null,26974.423076923076900000,0.005205528630407468,7063.615384615384600000,14,14,13,18318.076923076923100000,0.0,0.7778703972165845,0.9711538461538461,0.0
Toluca,MX,2024-04-13,5764607731600985863,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2023-11-16,5764607753608498513,202,173.767132867132900000,0.016099734088476016,49.575590034965000000,14,202,202,178.863111888111900000,0.005206073752711497,0.8707885290148449,1.0,0.07152875175315568
San Jose,CR,2024-03-07,5764607747690336201,null,3344.333333333333300000,0.0024479804161566705,785.000000000000000000,14,11,11,818.333333333333300000,0.4,0.736884236453202,0.96875,0.0
Cancun,MX,2024-05-13,5764607580421490363,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9,0.0
Guadalajara,MX,2024-06-04,5764607657378581285,null,601.712500000000000000,0.006359300476947536,168.975000000000000000,12,9,6,4.250000000000000000,0.0,0.6707944444444444,0.918918918918919,0.0
Ciudad Obregon,MX,2024-06-04,5764607999143052182,null,207.496060606060600000,0.008520526723470178,60.074545454545500000,12,12,3,52.454545454545500000,0.0,0.3639337474120083,1.0,0.22807017543859648
Guadalajara,MX,2023-12-16,5764607664651501629,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9375,0.125
Guadalajara,MX,2023-11-05,5764607779583823117,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.64,0.0
Mexico City,MX,2024-03-06,5764607655545671202,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.0,0.0
